Index;Server Code;Client Code;English Name;Image ID
102;iibbb04;C1010104;Bellato Wristlet103;0
103;iibbb05;C1010105;Bellato Wristlet104;0
104;iibbb06;C1010106;Bellato Wristlet105;0
105;iibbb07;C1010107;Bellato Wristlet106;0
106;iibbb08;C1010108;Bellato Wristlet107;0
107;iibbb09;C1010109;Bellato Wristlet108;0
108;iibbb10;C1010110;Bellato Wristlet109;0
109;iibbb11;C1010111;Bellato Wristlet110;0
110;iibbb12;C1010112;Bellato Wristlet111;0
111;iibbb13;C1010113;Bellato Wristlet112;0
112;iibbb14;C1010114;Bellato Wristlet113;0
113;iibbb15;C1010115;Bellato Wristlet114;0
114;iibbb16;C1010116;Bellato Wristlet115;0
115;iibbb17;C1010117;Bellato Wristlet116;0
116;iibbb18;C1010118;Bellato Wristlet117;0
117;iibbb19;C1010119;Bellato Wristlet118;0
118;iibbb20;C1010120;Bellato Wristlet119;0
119;iibbb21;C1010121;Bellato Wristlet120;0
120;iibbb22;C1010122;Bellato Wristlet121;0
121;iibbb23;C1010123;Bellato Wristlet122;0
122;iibbb24;C1010124;Bellato Wristlet123;0
123;iibbb25;C1010125;Bellato Wristlet124;0
124;iibbb26;C1010126;Bellato Wristlet125;0
125;iibbb27;C1010127;Bellato Wristlet126;0
126;iibbb28;C1010128;Bellato Wristlet127;0
127;iibbb29;C1010129;Bellato Wristlet128;0
128;iibbb30;C1010130;Bellato Wristlet129;0
129;iibbb31;C1010131;Bellato Wristlet130;0
130;iibbb32;C1010132;Bellato Wristlet131;0
131;iibbb33;C1010133;Bellato Wristlet132;0
132;iibbb34;C1010134;Bellato Wristlet133;0
133;iibbb35;C1010135;Bellato Wristlet134;0
134;iibbb36;C1010136;Bellato Wristlet135;0
135;iibbb37;C1010137;Bellato Wristlet136;0
136;iibbb38;C1010138;Bellato Wristlet137;0
137;iibbb39;C1010139;Bellato Wristlet138;0
138;iibbb40;C1010140;Bellato Wristlet139;0
139;iibbb41;C1010141;Bellato Wristlet140;0
140;iibbb42;C1010142;Bellato Wristlet141;0
141;iibbb43;C1010143;Bellato Wristlet142;0
142;iibbb44;C1010144;Bellato Wristlet143;0
143;iibbb45;C1010145;Bellato Wristlet144;0
144;iibbb46;C1010146;Bellato Wristlet145;0
145;iibbb47;C1010147;Bellato Wristlet146;0
146;iibbb48;C1010148;Bellato Wristlet147;0
147;iibbb49;C1010149;Bellato Wristlet148;0
148;iibbb50;C1010150;Bellato Wristlet149;0
149;iibbb51;C1010151;Bellato Wristlet150;0
150;iibbb52;C1010152;Bellato Wristlet151;0
151;iibbb53;C1010153;Bellato Wristlet152;0
152;iibbb54;C1010154;Bellato Wristlet153;0
153;iibbb55;C1010155;Bellato Wristlet154;0
154;iibbb56;C1010156;Bellato Wristlet155;0
155;iibbb57;C1010157;Bellato Wristlet156;0
156;iibbb58;C1010158;Bellato Wristlet157;0
157;iibbb59;C1010159;Bellato Wristlet158;0
158;iibbb60;C1010160;Bellato Wristlet159;0
159;iibbb61;C1010161;Bellato Wristlet160;0
160;iibbb62;C1010162;Bellato Wristlet161;0
161;iibbb63;C1010163;Bellato Wristlet162;0
162;iibbb64;C1010164;Bellato Wristlet163;0
163;iibbb65;C1010165;Bellato Wristlet164;0
164;iibbb66;C1010166;Bellato Wristlet165;0
165;iibbb67;C1010167;Bellato Wristlet166;0
166;iibbb68;C1010168;Bellato Wristlet167;0
167;iibbb69;C1010169;Bellato Wristlet168;0
168;iibbb70;C1010170;Bellato Wristlet169;0
169;iibbb71;C1010171;Bellato Wristlet170;0
170;iibbb72;C1010172;Bellato Wristlet171;0
171;iibbb73;C1010173;Bellato Wristlet172;0
172;iibbb74;C1010174;Bellato Wristlet173;0
173;iibbb75;C1010175;Bellato Wristlet174;0
174;iibbb76;C1010176;Bellato Wristlet175;0
175;iibbb77;C1010177;Bellato Wristlet176;0
176;iibbb78;C1010178;Bellato Wristlet177;0
177;iibbb79;C1010179;Bellato Wristlet178;0
178;iibbb80;C1010180;Bellato Wristlet179;0
179;iibbb81;C1010181;Bellato Wristlet180;0
180;iibbb82;C1010182;Bellato Wristlet181;0
181;iibbb83;C1010183;Bellato Wristlet182;0
182;iibbb84;C1010184;Bellato Wristlet183;0
183;iibbb85;C1010185;Bellato Wristlet184;0
184;iibbb86;C1010186;Bellato Wristlet185;0
185;iibbb87;C1010187;Bellato Wristlet186;0
186;iibbb88;C1010188;Bellato Wristlet187;0
187;iibbb89;C1010189;Bellato Wristlet188;0
188;iibbb90;C1010190;Bellato Wristlet189;0
189;iibbb91;C1010191;Bellato Wristlet190;0
190;iibbb92;C1010192;Bellato Wristlet191;0
191;iibbb93;C1010193;Bellato Wristlet192;0
192;iibbb94;C1010194;Bellato Wristlet193;0
193;iibbb95;C1010195;Bellato Wristlet194;0
194;iibbb96;C1010196;Bellato Wristlet195;0
195;iibbb97;C1010197;Bellato Wristlet196;0
196;iibbb98;C1010198;Bellato Wristlet197;0
197;iibbb99;C1010199;Bellato Wristlet198;0
198;iibbc01;C1010201;Bellato Wristlet199;0
199;iibbc02;C1010202;Bellato Wristlet200;0
200;iibbc03;C1010203;Bellato Wristlet201;0
201;iibbc04;C1010204;Bellato Wristlet202;0
202;iibbc05;C1010205;Bellato Wristlet203;0
203;iibbc06;C1010206;Bellato Wristlet204;0
204;iibbc07;C1010207;Bellato Wristlet205;0
205;iibbc08;C1010208;Bellato Wristlet206;0
206;iibbc09;C1010209;Bellato Wristlet207;0
207;iibbc10;C1010210;Bellato Wristlet208;0
208;iibbc11;C1010211;Bellato Wristlet209;0
209;iibbc12;C1010212;Bellato Wristlet210;0
210;iibbc13;C1010213;Bellato Wristlet211;0
211;iibbc14;C1010214;Bellato Wristlet212;0
212;iibbc15;C1010215;Bellato Wristlet213;0
213;iibbc16;C1010216;Bellato Wristlet214;0
214;iibbc17;C1010217;Bellato Wristlet215;0
215;iibbc18;C1010218;Bellato Wristlet216;0
216;iibbc19;C1010219;Bellato Wristlet217;0
217;iibbc20;C1010220;Bellato Wristlet218;0
218;iibbc21;C1010221;Bellato Wristlet219;0
219;iibbc22;C1010222;Bellato Wristlet220;0
220;iibbc23;C1010223;Bellato Wristlet221;0
221;iibbc24;C1010224;Bellato Wristlet222;0
222;iibbc25;C1010225;Bellato Wristlet223;0
223;iibbc26;C1010226;Bellato Wristlet224;0
224;iibbc27;C1010227;Bellato Wristlet225;0
225;iibbc28;C1010228;Bellato Wristlet226;0
226;iibbc29;C1010229;Bellato Wristlet227;0
227;iibbc30;C1010230;Bellato Wristlet228;0
228;iibbc31;C1010231;Bellato Wristlet229;0
229;iibbc32;C1010232;Bellato Wristlet230;0
230;iibbc33;C1010233;Bellato Wristlet231;0
231;iibbc34;C1010234;Bellato Wristlet232;0
232;iibbc35;C1010235;Bellato Wristlet233;0
233;iibbc36;C1010236;Bellato Wristlet234;0
234;iibbc37;C1010237;Bellato Wristlet235;0
235;iibbc38;C1010238;Bellato Wristlet236;0
236;iibbc39;C1010239;Bellato Wristlet237;0
237;iibbc40;C1010240;Bellato Wristlet238;0
238;iibbc41;C1010241;Bellato Wristlet239;0
239;iibbc42;C1010242;Bellato Wristlet240;0
240;iibbc43;C1010243;Bellato Wristlet241;0
241;iibbc44;C1010244;Bellato Wristlet242;0
242;iibbc45;C1010245;Bellato Wristlet243;0
243;iibbc46;C1010246;Bellato Wristlet244;0
244;iibbc47;C1010247;Bellato Wristlet245;0
245;iibbc48;C1010248;Bellato Wristlet246;0
246;iibbc49;C1010249;Bellato Wristlet247;0
247;iibbc50;C1010250;Bellato Wristlet248;0
248;iibbc51;C1010251;Bellato Wristlet249;0
249;iibbc52;C1010252;Bellato Wristlet250;0
250;iibbc53;C1010253;Bellato Wristlet251;0
251;iibbc54;C1010254;Bellato Wristlet252;0
252;iibbc55;C1010255;Bellato Wristlet253;0
253;iibbc56;C1010256;Bellato Wristlet254;0
254;iibbc57;C1010257;Bellato Wristlet255;0
255;iibbc58;C1010258;Elemental Parsal Wristlet;77
256;iicca01;C2020001;Fire Stuff ArmletA;81
257;iicca02;C2020002;Fire Stuff ArmletB;81
258;iicca03;C2020003;Fire Stuff ArmletC;81
259;iicca04;C2020004;Fire Stuff ArmletD;81
260;iicca05;C2020005;Fire Stuff ArmletE;81
261;iicca06;C2020006;Fire Stuff ArmletF;81
262;iicca07;C2020007;Fire Stuff ArmletG;81
263;iicca08;C2020008;Aqua Stuff ArmletA;82
264;iicca09;C2020009;Aqua Stuff ArmletB;82
265;iicca10;C2020010;Aqua Stuff ArmletC;82
266;iicca11;C2020011;Aqua Stuff ArmletD;82
267;iicca12;C2020012;Aqua Stuff ArmletE;82
268;iicca13;C2020013;Aqua Stuff ArmletF;82
269;iicca14;C2020014;Aqua Stuff ArmletG;82
270;iicca15;C2020015;Tera Stuff ArmletA;83
271;iicca16;C2020016;Tera Stuff ArmletB;83
272;iicca17;C2020017;Tera Stuff ArmletC;83
273;iicca18;C2020018;Tera Stuff ArmletD;83
274;iicca19;C2020019;Tera Stuff ArmletE;83
275;iicca20;C2020020;Tera Stuff ArmletF;83
276;iicca21;C2020021;Tera Stuff ArmletG;83
277;iicca22;C2020022;Wind Stuff ArmletA;84
278;iicca23;C2020023;Wind Stuff ArmletB;84
279;iicca24;C2020024;Wind Stuff ArmletC;84
280;iicca25;C2020025;Wind Stuff ArmletD;84
281;iicca26;C2020026;Wind Stuff ArmletE;84
282;iicca27;C2020027;Wind Stuff ArmletF;84
283;iicca28;C2020028;Wind Stuff ArmletG;84
284;iicca29;C2020029;Aqua Mild ArmletA;86
285;iicca30;C2020030;Aqua Mild ArmletB;86
286;iicca31;C2020031;Aqua Mild ArmletC;86
287;iicca32;C2020032;Aqua Mild ArmletD;86
288;iicca33;C2020033;Aqua Mild ArmletE;86
289;iicca34;C2020034;Aqua Mild ArmletF;86
290;iicca35;C2020035;Aqua Mild ArmletG;86
291;iicca36;C2020036;Tera Cus ArmletA;91
292;iicca37;C2020037;Tera Cus ArmletB;91
293;iicca38;C2020038;Tera Cus ArmletC;91
294;iicca39;C2020039;Tera Cus ArmletD;91
295;iicca40;C2020040;Tera Cus ArmletE;91
296;iicca41;C2020041;Tera Cus ArmletF;91
297;iicca42;C2020042;Tera Cus ArmletG;91
298;iicca43;C2020043;Aqua Cus ArmletA;90
299;iicca44;C2020044;Aqua Cus ArmletB;90
300;iicca45;C2020045;Aqua Cus ArmletC;90
301;iicca46;C2020046;Aqua Cus ArmletD;90
302;iicca47;C2020047;Aqua Cus ArmletE;90
303;iicca48;C2020048;Aqua Cus ArmletF;90
304;iicca49;C2020049;Aqua Cus ArmletG;90
305;iicca50;C2020050;Wind Cus ArmletA;92
306;iicca51;C2020051;Wind Cus ArmletB;92
307;iicca52;C2020052;Wind Cus ArmletC;92
308;iicca53;C2020053;Wind Cus ArmletD;92
309;iicca54;C2020054;Wind Cus ArmletE;92
310;iicca55;C2020055;Wind Cus ArmletF;92
311;iicca56;C2020056;Wind Cus ArmletG;92
312;iicca57;C2020057;Fire Cus ArmletA;89
313;iicca58;C2020058;Fire Cus ArmletB;89
314;iicca59;C2020059;Fire Cus ArmletC;89
315;iicca60;C2020060;Fire Cus ArmletD;89
316;iicca61;C2020061;Fire Cus ArmletE;89
317;iicca62;C2020062;Fire Cus ArmletF;89
318;iicca63;C2020063;Fire Cus ArmletG;89
319;iicca64;C2020064;Fire Glow ArmletA;93
320;iicca65;C2020065;Fire Glow ArmletB;93
321;iicca66;C2020066;Fire Glow ArmletC;93
322;iicca67;C2020067;Fire Glow ArmletD;93
323;iicca68;C2020068;Fire Glow ArmletE;93
324;iicca69;C2020069;Fire Glow ArmletF;93
325;iicca70;C2020070;Fire Glow ArmletG;93
326;iicca71;C2020071;Aqua Glow ArmletA;98
327;iicca72;C2020072;Aqua Glow ArmletB;98
328;iicca73;C2020073;Aqua Glow ArmletC;98
329;iicca74;C2020074;Aqua Glow ArmletD;98
330;iicca75;C2020075;Aqua Glow ArmletE;98
331;iicca76;C2020076;Aqua Glow ArmletF;98
332;iicca77;C2020077;Aqua Glow ArmletG;98
333;iicca78;C2020078;Elemental Stuff Armlet;97
334;iicca79;C2020079;Elemental Stuff Armlet;100
335;iicca80;C2020080;Elemental Stuff Armlet;99
336;iicca81;C2020081;Elemental Stuff Armlet;98
337;iicca82;C2020082;Elemental Stuff Armlet;97
338;iicca83;C2020083;Elemental Stuff Armlet;100
339;iicca84;C2020084;Elemental Stuff Armlet;99
340;iicca85;C2020085;Elemental Stuff Armlet;98
341;iicca86;C2020086;Elemental Mild Armlet;97
342;iicca87;C2020087;Elemental Mild Armlet;100
343;iicca88;C2020088;Elemental Mild Armlet;99
344;iicca89;C2020089;Elemental Mild Armlet;98
345;iicca90;C2020090;Elemental Mild Armlet;97
346;iicca91;C2020091;Elemental Mild Armlet;100
347;iicca92;C2020092;Elemental Mild Armlet;99
348;iicca93;C2020093;Elemental Mild Armlet;98
349;iicca94;C2020094;Elemental Cus Armlet;97
350;iicca95;C2020095;Elemental Cus Armlet;100
351;iicca96;C2020096;Elemental Cus Armlet;99
352;iicca97;C2020097;Elemental Cus Armlet;98
353;iicca98;C2020098;Elemental Cus Armlet;97
354;iicca99;C2020099;Elemental Cus Armlet;100
355;iiccb01;C2020101;Elemental Cus Armlet;99
356;iiccb02;C2020102;Elemental Cus Armlet;98
357;iiccb03;C2020103;Elemental Glow Armlet;97
358;iiccb04;C2020104;Elemental Glow Armlet;100
359;iiccb05;C2020105;Elemental Glow Armlet;99
360;iiccb06;C2020106;Elemental Glow Armlet;98
361;iiccb07;C2020107;Elemental Glow Armlet;97
362;iiccb08;C2020108;Elemental Glow Armlet;100
363;iiccb09;C2020109;Elemental Glow Armlet;99
364;iiccb10;C2020110;Elemental Glow Armlet;98
365;iiccb11;C2020111;Elemental Dan ArmletA;99
366;iiccb12;C2020112;Elemental Dan ArmletB;98
367;iiccb13;C2020113;Elemental Dan ArmletC;98
368;iiccb14;C2020114;Elemental Dan ArmletD;98
369;iiccb15;C2020115;Elemental Dan ArmletE;97
370;iiccb16;C2020116;Elemental Dan ArmletF;97
371;iiccb17;C2020117;Elemental Dan ArmletG;97
372;iicpc01;C20F0201;Cafe Only Ring;208
373;iicpc02;C20F0202;Cafe Only Ring;209
374;iicpc03;C20F0203;Cafe Only Ring;210
375;iiccb21;C2020121;Cora Armlet120;0
376;iiccb22;C2020122;Cora Armlet121;0
377;iiccb23;C2020123;Cora Armlet122;0
378;iiccb24;C2020124;Cora Armlet123;0
379;iiccb25;C2020125;Cora Armlet124;0
380;iiccb26;C2020126;Cora Armlet125;0
381;iiccb27;C2020127;Cora Armlet126;0
382;iiccb28;C2020128;Cora Armlet127;0
383;iiccb29;C2020129;Cora Armlet128;0
384;iiccb30;C2020130;Cora Armlet129;0
385;iiccb31;C2020131;Cora Armlet130;0
386;iiccb32;C2020132;Cora Armlet131;0
387;iiccb33;C2020133;Cora Armlet132;0
388;iiccb34;C2020134;Cora Armlet133;0
389;iiccb35;C2020135;Cora Armlet134;0
390;iiccb36;C2020136;Cora Armlet135;0
391;iiccb37;C2020137;Cora Armlet136;0
392;iiccb38;C2020138;Cora Armlet137;0
393;iiccb39;C2020139;Cora Armlet138;0
394;iiccb40;C2020140;Cora Armlet139;0
395;iiccb41;C2020141;Cora Armlet140;0
396;iiccb42;C2020142;Cora Armlet141;0
397;iiccb43;C2020143;Cora Armlet142;0
398;iiccb44;C2020144;Cora Armlet143;0
399;iiccb45;C2020145;Cora Armlet144;0
400;iiccb46;C2020146;Cora Armlet145;0
401;iiccb47;C2020147;Cora Armlet146;0
402;iiccb48;C2020148;Cora Armlet147;0
403;iiccb49;C2020149;Cora Armlet148;0
404;iiccb50;C2020150;Cora Armlet149;0
405;iiccb51;C2020151;Cora Armlet150;0
406;iiccb52;C2020152;Cora Armlet151;0
407;iiccb53;C2020153;Cora Armlet152;0
408;iiccb54;C2020154;Cora Armlet153;0
409;iiccb55;C2020155;Cora Armlet154;0
410;iiccb56;C2020156;Cora Armlet155;0
411;iiccb57;C2020157;Cora Armlet156;0
412;iiccb58;C2020158;Cora Armlet157;0
413;iiccb59;C2020159;Cora Armlet158;0
414;iiccb60;C2020160;Cora Armlet159;0
415;iiccb61;C2020161;Cora Armlet160;0
416;iiccb62;C2020162;Cora Armlet161;0
417;iiccb63;C2020163;Cora Armlet162;0
418;iiccb64;C2020164;Cora Armlet163;0
419;iiccb65;C2020165;Cora Armlet164;0
420;iiccb66;C2020166;Cora Armlet165;0
421;iiccb67;C2020167;Cora Armlet166;0
422;iiccb68;C2020168;Cora Armlet167;0
423;iiccb69;C2020169;Cora Armlet168;0
424;iiccb70;C2020170;Cora Armlet169;0
425;iiccb71;C2020171;Cora Armlet170;0
426;iiccb72;C2020172;Cora Armlet171;0
427;iiccb73;C2020173;Cora Armlet172;0
428;iiccb74;C2020174;Cora Armlet173;0
429;iiccb75;C2020175;Cora Armlet174;0
430;iiccb76;C2020176;Cora Armlet175;0
431;iiccb77;C2020177;Cora Armlet176;0
432;iiccb78;C2020178;Cora Armlet177;0
433;iiccb79;C2020179;Cora Armlet178;0
434;iiccb80;C2020180;Cora Armlet179;0
435;iiccb81;C2020181;Cora Armlet180;0
436;iiccb82;C2020182;Cora Armlet181;0
437;iiccb83;C2020183;Cora Armlet182;0
438;iiccb84;C2020184;Cora Armlet183;0
439;iiccb85;C2020185;Cora Armlet184;0
440;iiccb86;C2020186;Cora Armlet185;0
441;iiccb87;C2020187;Cora Armlet186;0
442;iiccb88;C2020188;Cora Armlet187;0
443;iiccb89;C2020189;Cora Armlet188;0
444;iiccb90;C2020190;Cora Armlet189;0
445;iiccb91;C2020191;Cora Armlet190;0
446;iiccb92;C2020192;Cora Armlet191;0
447;iiccb93;C2020193;Cora Armlet192;0
448;iiccb94;C2020194;Cora Armlet193;0
449;iiccb95;C2020195;Cora Armlet194;0
450;iiccb96;C2020196;Cora Armlet195;0
451;iiccb97;C2020197;Cora Armlet196;0
452;iiccb98;C2020198;Cora Armlet197;0
453;iiccb99;C2020199;Cora Armlet198;0
454;iiccc01;C2020201;Cora Armlet199;0
455;iiccc02;C2020202;Cora Armlet200;0
456;iiccc03;C2020203;Cora Armlet201;0
457;iiccc04;C2020204;Cora Armlet202;0
458;iiccc05;C2020205;Cora Armlet203;0
459;iiccc06;C2020206;Cora Armlet204;0
460;iiccc07;C2020207;Cora Armlet205;0
461;iiccc08;C2020208;Cora Armlet206;0
462;iiccc09;C2020209;Cora Armlet207;0
463;iiccc10;C2020210;Cora Armlet208;0
464;iiccc11;C2020211;Cora Armlet209;0
465;iiccc12;C2020212;Cora Armlet210;0
466;iiccc13;C2020213;Cora Armlet211;0
467;iiccc14;C2020214;Cora Armlet212;0
468;iiccc15;C2020215;Cora Armlet213;0
469;iiccc16;C2020216;Cora Armlet214;0
470;iiccc17;C2020217;Cora Armlet215;0
471;iiccc18;C2020218;Cora Armlet216;0
472;iiccc19;C2020219;Cora Armlet217;0
473;iiccc20;C2020220;Cora Armlet218;0
474;iiccc21;C2020221;Cora Armlet219;0
475;iiccc22;C2020222;Cora Armlet220;0
476;iiccc23;C2020223;Cora Armlet221;0
477;iiccc24;C2020224;Cora Armlet222;0
478;iiccc25;C2020225;Cora Armlet223;0
479;iiccc26;C2020226;Cora Armlet224;0
480;iiccc27;C2020227;Cora Armlet225;0
481;iiccc28;C2020228;Cora Armlet226;0
482;iiccc29;C2020229;Cora Armlet227;0
483;iiccc30;C2020230;Cora Armlet228;0
484;iiccc31;C2020231;Cora Armlet229;0
485;iiccc32;C2020232;Cora Armlet230;0
486;iiccc33;C2020233;Cora Armlet231;0
487;iiccc34;C2020234;Cora Armlet232;0
488;iiccc35;C2020235;Cora Armlet233;0
489;iiccc36;C2020236;Cora Armlet234;0
490;iiccc37;C2020237;Cora Armlet235;0
491;iiccc38;C2020238;Cora Armlet236;0
492;iiccc39;C2020239;Cora Armlet237;0
493;iiccc40;C2020240;Cora Armlet238;0
494;iiccc41;C2020241;Cora Armlet239;0
495;iiccc42;C2020242;Cora Armlet240;0
496;iiccc43;C2020243;Cora Armlet241;0
497;iiccc44;C2020244;Cora Armlet242;0
498;iiccc45;C2020245;Cora Armlet243;0
499;iiccc46;C2020246;Cora Armlet244;0
500;iiccc47;C2020247;Cora Armlet245;0
501;iiccc48;C2020248;Cora Armlet246;0
502;iiccc49;C2020249;Cora Armlet247;0
503;iiccc50;C2020250;Cora Armlet248;0
504;iiccc51;C2020251;Cora Armlet249;0
505;iiccc52;C2020252;Cora Armlet250;0
506;iiccc53;C2020253;Cora Armlet251;0
507;iiccc54;C2020254;Cora Armlet252;0
508;iiccc55;C2020255;Cora Armlet253;0
509;iiccc56;C2020256;Cora Armlet254;0
510;iiccc57;C2020257;Cora Armlet255;0
511;iiccc58;C2020258;Cora Armlet256;0
512;iiaaa01;C0000001;Fire Normal BracerA;101
513;iiaaa02;C0000002;Fire Normal BracerB;101
514;iiaaa03;C0000003;Fire Normal BracerC;101
515;iiaaa04;C0000004;Fire Normal BracerD;101
516;iiaaa05;C0000005;Fire Normal BracerE;101
517;iiaaa06;C0000006;Fire Normal BracerF;101
518;iiaaa07;C0000007;Fire Normal BracerG;101
519;iiaaa08;C0000008;Aqua Normal BracerA;102
520;iiaaa09;C0000009;Aqua Normal BracerB;102
521;iiaaa10;C0000010;Aqua Normal BracerC;102
522;iiaaa11;C0000011;Aqua Normal BracerD;102
523;iiaaa12;C0000012;Aqua Normal BracerE;102
524;iiaaa13;C0000013;Aqua Normal BracerF;102
525;iiaaa14;C0000014;Aqua Normal BracerG;102
526;iiaaa15;C0000015;Tera Normal BracerA;103
527;iiaaa16;C0000016;Tera Normal BracerB;103
528;iiaaa17;C0000017;Tera Normal BracerC;103
529;iiaaa18;C0000018;Tera Normal BracerD;103
530;iiaaa19;C0000019;Tera Normal BracerE;103
531;iiaaa20;C0000020;Tera Normal BracerF;103
532;iiaaa21;C0000021;Tera Normal BracerG;103
533;iiaaa22;C0000022;Wind Normal BracerA;104
534;iiaaa23;C0000023;Wind Normal BracerB;104
535;iiaaa24;C0000024;Wind Normal BracerC;104
536;iiaaa25;C0000025;Wind Normal BracerD;104
537;iiaaa26;C0000026;Wind Normal BracerE;104
538;iiaaa27;C0000027;Wind Normal BracerF;104
539;iiaaa28;C0000028;Wind Normal BracerG;104
