Index;Server Code;Client Code;English Name;Image ID
86;irmap03;CC000F03;Soul Flame Stone;81
87;irbud01;C1140301;Lucky Beads 1Hr;82
88;irbud02;C1140302;Blessed Beads 10Mins;83
89;irbud03;C1140303;Blessed Beads 30Mins;83
90;irbud04;C1140304;Blessed Beads 1Hr;83
91;irbud05;C1140305;Intelligent Beads 10Mins;84
92;irbud06;C1140306;Intelligent Beads 30Mins;84
93;irbud07;C1140307;Intelligent Beads 1Hr;84
94;irbud08;C1140308;Buddhist Statue of Abundance;85
95;irpre01;CF110401;Premium Card;86
96;ircsa13;C2120013;Abundance Jade 6Hrs;73
97;ircsa14;C2120014;Abundance Jade 12Hrs;73
98;ircsa15;C2120015;Abundance Jade 20Hrs;73
99;ircsa16;C2120016;Abundance Jade 30Hrs;73
100;ircsa17;C2120017;Relief Jade 6Hrs;74
101;ircsa18;C2120018;Relief Jade 12Hrs;74
102;ircsa19;C2120019;Relief Jade 20Hrs;74
103;ircsa20;C2120020;Relief Jade 30Hrs;74
104;irhst01;C7121301;Holystone Piece;87
105;ircry01;C2111801;Talic's Crystal;88
106;ircsa21;C2120021;Jade of Abundance: Usage time between: 6PM - 1AM;73
107;ircsa22;C2120022;Jade of Abundance: Usage time between: 6AM - 1PM;73
108;ircsa23;C2120023;Cartella Rank;89
109;ircry02;C2111802;Pexion Crystal[Eldicroche's Horn];90
110;irsry01;D2111801;Developers reflective document;91
111;irhst02;C7121302;Brilliant Halostone Piece;111
112;irhst03;C7121303;Shining Halostone Piece;112
113;irhst04;C7121304;Transparent Halostone Piece;113
114;irhst05;C7121305;Linguistic Halostone Piece;114
115;irhst06;C7121306;Dreaming Halostone Piece;115
116;irhst07;C7121307;Silence Halostone Piece;116
117;irhst08;C7121308;Iron Halostone Piece;117
118;irhsm02;C7120C02;Brilliant Halostone;118
119;irhsm03;C7120C03;Shining Halostone;119
120;irhsm04;C7120C04;Transparent Halostone;120
121;irhsm05;C7120C05;Linguistic Halostone;121
122;irhsm06;C7120C06;Dreaming Halostone;122
123;irhsm07;C7120C07;Silence Halostone;123
124;irhsm08;C7120C08;Iron Halostone;124
125;irwav01;D6001501;Halomental Wave;134
126;ircsa24;C2120024;Wrapping Charm;92
127;ircsa25;C2120025;Trading Charm;93
128;ircsa26;C2120026;Clairvoyance Charm;94
129;ircsa27;C2120027;Sprint Charm;95
130;ircsa28;C2120028;Merchant's Charm;96
131;ircsa29;C2120029;Gaining Charm;97
132;ircsa30;C2120030;Leader's Charm;98
133;ircsa31;C2120031;Ignorance Charm;99
134;ircsa32;C2120032;Favor Charm;100
135;ircsa33;C2120033;Holy Charm;101
136;ircsa34;C2120034;Recoveryy Charm;102
137;ircsa35;C2120035;Sympathy Charm;103
138;ircsa36;C2120036;Burst Generator;104
139;ircsa37;C2120037;Protect Generator;105
140;ircsa38;C2120038;Thorns Generator;106
141;ircsa39;C2120039;Perfect Generator;107
142;ircsa40;C2120040;Penzer Generator;108
143;ircsa41;C2120041;Aggressive Generator;109
144;ircsa42;C2120042;Silence Generator;110
145;irstl01;D2130B01;Jade of Capture 1% Gain;134
146;irstl02;D2130B02;Jade of Capture 3% Gain;134
147;irstl03;D2130B03;Jade of Capture 5% Gain;134
148;irstl04;D2130B04;Jade of Capture 7% Gain;134
149;irstl05;D2130B05;Jade of Capture 9% Gain;134
150;irchm01;C2070C01;Wrapping Charm;92
151;irchm02;C2070C02;Trading Charm;93
152;irchm03;C2070C03;Clairvoyance Charm;94
153;irchm04;C2070C04;Sprint Charm;95
154;irchm05;C2070C05;Gaining Charm;97
155;irchm06;C2070C06;Leader's Charm;98
156;irchm07;C2070C07;Recovery Charm;102
157;irchm08;C2070C08;Burst Generator;104
158;irchm09;C2070C09;Protect Generator;105
159;irchm10;C2070C10;Thorns Generator;106
160;irchm11;C2070C11;Aggressive Generator;109
161;irchm12;C2070C12;Wrapping Charm;92
162;irchm13;C2070C13;Trading Charm;93
163;irchm14;C2070C14;Clairvoyance Charm;94
164;irchm15;C2070C15;Sprint Charm;95
165;irchm16;C2070C16;Gaining Charm;97
166;irchm17;C2070C17;Leader's Charm;98
167;irchm18;C2070C18;Recovery Charm;102
168;irchm19;C2070C19;Burst Generator;104
169;irchm20;C2070C20;Protect Generator;105
170;irchm21;C2070C21;Thorns Generator;106
171;irchm22;C2070C22;Aggressive Generator;109
172;irchm23;C2070C23;Wrapping Charm;92
173;irchm24;C2070C24;Trading Charm;93
174;irchm25;C2070C25;Clairvoyance Charm;94
175;irchm26;C2070C26;Sprint Charm;95
176;irchm27;C2070C27;Gaining Charm;97
177;irchm28;C2070C28;Leader's Charm;98
178;irchm29;C2070C29;Recovery Charm;102
179;irchm30;C2070C30;Burst Generator;104
180;irchm31;C2070C31;Protect Generator;105
181;irchm32;C2070C32;Thorns Generator;106
182;irchm33;C2070C33;Aggressive Generator;109
183;irqsa01;D0120001;Cartella Seal;125
184;irqsa03;D0120003;Cartella Lab Permit;128
185;irqsa04;D0120004;Adventurer's Note;129
186;irqsa05;D0120005;Order of Military Merit;128
187;irqsa07;D0120007;Jade of Punishment;130
188;irqsa08;D0120008;Jade of Vitality;131
189;irqsa09;D0120009;EXP 100% Increase Jade [7days];130
190;irqsa10;D0120010;Item Looting 100% Increase Jade [7days];131
191;ircpc01;C20F0201;Cafe Only Aggressor;136
192;ircpc02;C20F0202;Cafe Only Silencer;137
193;ircpc03;C20F0203;Cafe Only Premium Card;86
194;irchm34;C2070C34;Seed 2 Hours;138
195;irchm35;C2070C35;Seed 4 Hours;138
196;irchm36;C2070C36;Seed 6 Hours;138
197;irchm37;C2070C37;Seed 12 Hours;138
198;irchm38;C2070C38;Honored Clairvoyance Charm;94
199;irchm39;C2070C39;Honored Sprint Charm;95
200;irchm40;C2070C40;Honored Leader's Charm;98
201;irchm41;C2070C41;Honored Recovery Charm;102
202;irchm42;C2070C42;Honored Burst Generator;104
203;irchm43;C2070C43;Honored Project Generator;105
204;irchm44;C2070C44;Honored Aggressive Generator;109
205;irchm45;C2070C45;Honored Silence Generator;110
206;irmap04;CC000F04;Piece of Manes;139
207;irmap05;CC000F05;Piece of Heat;140
208;irmap06;CC000F06;Piece of Sand;141
209;irmap07;CC000F07;Piece of Abyss;142
210;irmap08;CC000F08;Piece of Gunsmoke;143
211;irmap09;CC000F09;Piece of Mystery;144
212;irmap10;CC000F10;Piece of Revenge;145
213;irmap11;CC000F11;Piece of Doll;146
214;irmap12;CC000F12;Piece of Nightmare;147
215;irmap13;CC000F13;Piece of Illusion;148
216;irmap14;CC000F14;Crystal Artifact;132
217;irres02;D1041202;Red Stone Piece;75
218;irchm46;C2070C46;Clairvoyance Charm;94
219;irchm47;C2070C47;Sprint Charm;95
220;irchm48;C2070C48;Leader's Charm;98
221;irchm49;C2070C49;Holy Charm;101
222;irchm50;C2070C50;Recovery Charm;102
223;irchm51;C2070C51;Burst Generator;104
224;irchm52;C2070C52;Project Generator;105
225;irchm53;C2070C53;Perfect Generator;107
226;irchm54;C2070C54;Penzer Generator;108
227;irchm55;C2070C55;Aggressive Generator;109
228;irchm56;C2070C56;Silence Generator;110
229;irchm57;C2070C57;Sympathy Charm;103
230;ircry03;C2111803;Talic crystal compressed pack;89
231;ircme55;C20C0455;MAU blessing;108
232;irpre02;CF110402;PC cafe special premium card 1;167
233;irpre03;CF110403;PC cafe special premium card 2;167
234;irpre04;CF110404;PC cafe special premium card 3;167
235;irpre05;CF110405;PC cafe special premium card 4;167
236;irpre06;CF110406;PC cafe special premium card 5;167
237;irpre07;CF110407;PC cafe special premium card 6;167
238;irpre08;CF110408;PC cafe special premium card 7;167
239;irpre09;CF110409;PC cafe special premium card 8;167
240;irpre10;CF110410;PC cafe special premium card 9;167
241;irpre11;CF110411;PC cafe special premium card 10;167
242;irpre12;CF110412;PC cafe special premium card 11;167
243;irpre13;CF110413;PC cafe special premium card 12;167
244;irpre14;CF110414;PC cafe special premium card 13;167
245;irpre15;CF110415;PC cafe special premium card 14;167
246;irpre16;CF110416;PC cafe special premium card 15;167
247;irpre17;CF110417;PC cafe special premium card 16;167
248;irpre18;CF110418;PC cafe special premium card 17;167
249;irpre19;CF110419;PC cafe special premium card 18;167
250;irrtn01;D1130D01;MAU equipment blessing for a returnee;108
251;iruge01;D4060401;Shiny Ruby of Luck;162
252;iruge02;D4060402;Shiny Crystal of Luck;163
253;iruge03;D4060403;Shiny Gold Jade of Luck;164
254;iruge04;D4060404;Shiny Black Jade of Luck;165
255;ircha01;C2070001;Charm of Clairvoyance 30 Days;150
256;ircha02;C2070002;Charm of Speeding 30 Days;151
257;ircha03;C2070003;Charm of Leader 30 Days;152
258;ircha04;C2070004;Charm of Holiness 30 Days;153
259;ircha05;C2070005;Charm of Restoration 30 Days;154
260;ircha06;C2070006;Charm of Sympathy 30 Days;155
261;ircha07;C2070007;Burst Generator 30 Days;156
262;ircha08;C2070008;Protect Generator 30 Days;157
263;ircha09;C2070009;Perfect Generator 30 Days;158
264;ircha10;C2070010;Panzer Generator 30 Days;159
265;ircha11;C2070011;Aggressive Generator 30 Days;160
266;ircha12;C2070012;Silence Generator 30 Days;161
267;ircha13;C2070013;Charm of Clairvoyance 14days[Cash];150
268;ircha14;C2070014;Charm of Speeding 14days[Cash];151
269;ircha15;C2070015;Charm of Leader 14days[Cash];152
270;ircha16;C2070016;Charm of Holiness 14days[Cash];153
271;ircha17;C2070017;Charm of Restoration 14days [Cash];154
272;ircha18;C2070018;Charm of Sympathy 14days[Cash];155
273;ircha19;C2070019;Burst Generator 14days [Cash];156
274;ircha20;C2070020;Protect Generator 14days [Cash];157
275;ircha21;C2070021;Perfect Generator 14days [Cash];158
276;ircha22;C2070022;Penger Generator 14days [Cash];159
277;ircha23;C2070023;Aggressive Generator 14days [Cash];160
278;ircha24;C2070024;Silence Generator 14days [Cash];161
279;ircha25;C2070025;High Level Charm of Speeding 14days[Cash];151
280;ircha26;C2070026;High Level Charm of Leader 14days[Cash];152
281;ircha27;C2070027;High Level Charm of Holiness 14days[Cash];153
282;ircha28;C2070028;High Level Charm of Restoration 14days [Cash];154
283;ircha29;C2070029;High Level Charm of Sympathy 14days[Cash];155
284;ircha30;C2070030;High Level Burst Generator 14days [Cash];156
285;ircha31;C2070031;High Level Protect Generator 14days [Cash];157
286;ircha32;C2070032;High Level Perfect Generator 14days [Cash];158
287;ircha33;C2070033;High Level Penger Generator 14days [Cash];159
288;ircha34;C2070034;High Level Aggressive Generator 14days [Cash];160
289;ircha35;C2070035;High Level Silence Generator 14days [Cash];161
290;ircha36;C2070036;Middle Level Charm of Speeding 14days[Cash];151
291;ircha37;C2070037;Middle Level Charm of Leader 14days[Cash];152
292;ircha38;C2070038;Middle Level Charm of Holiness 14days[Cash];153
293;ircha39;C2070039;Middle Level Charm of Restoration 14days [Cash];154
294;ircha40;C2070040;Middle Level Charm of Sympathy 14days[Cash];155
295;ircha41;C2070041;Middle Level Burst Generator 14days [Cash];156
296;ircha42;C2070042;Middle Level Protect Generator 14days [Cash];157
297;ircha43;C2070043;Middle Level Perfect Generator 14days [Cash];158
298;ircha44;C2070044;Middle Level Penger Generator 14days [Cash];159
299;ircha45;C2070045;Middle Level Aggressive Generator 14days [Cash];160
300;ircha46;C2070046;Middle Level Silence Generator 14days [Cash];161
301;ircja01;C2090001;Middle Level Jade of Abundance ;73
302;ircja02;C2090002;Middle Level Jade of Relief ;74
303;ircja03;C2090003;Middle Level Jade of Abundance ;73
304;ircja04;C2090004;Middle Level Jade of Relief ;74
305;ircja05;C2090005;High Level Jade of Abundance ;73
306;ircja06;C2090006;High Level Jade of Relief ;74
307;ircja07;C2090007;High Level Jade of Abundance ;73
308;ircja08;C2090008;High Level Jade of Relief ;74
309;irpre20;CF110420;Premium Card of Beginner;86
310;irpch01;CF020701;Charm of Speeding ;95
311;irpch02;CF020702;Charm of Leader ;98
312;irpch03;CF020703;Charm of Holiness ;101
313;irpch04;CF020704;Charm of Restoration ;102
314;ircys01;C2181201;Talic Crystal of Ignorance [Normal];21
315;ircys02;C2181202;Talic Crystal of Favor [Normal];26
316;ircys03;C2181203;Talic Crystal of Ignorance [B Class];21
317;ircys04;C2181204;Talic Crystal of Favor [B Class];26
318;ircys05;C2181205;Talic Crystal of Ignorance [C Class];21
319;ircys06;C2181206;Talic Crystal of Favor [C Class];26
320;ircja09;C2090009;Jade of Communication 2Hrs;50
321;ircja10;C2090010;Jade of Communication 6Hrs;50
322;ircja11;C2090011;Jade of Communication 24Hrs;50
