Index;Server Code;Client Code;English Name;Image ID
127;iwknd32;CA0D0332;Knife32;14
128;iwkna33;CA0D0033;Knife33;14
129;iwknb33;CA0D0133;Intense Knife33;14
130;iwknc33;CA0D0233;Knife33;14
131;iwknd33;CA0D0333;Knife33;14
132;iwkna34;CA0D0034;Knife34;14
133;iwknb34;CA0D0134;Intense Knife34;14
134;iwknc34;CA0D0234;Knife34;14
135;iwknd34;CA0D0334;Knife34;14
136;iwkna35;CA0D0035;Bone Knife;15
137;iwknb35;CA0D0135;Intense Bone Knife;15
138;iwknc35;CA0D0235;Bone Knife;15
139;iwknd35;CA0D0335;Bone Knife;15
140;iwkna36;CA0D0036;Knife36;15
141;iwknb36;CA0D0136;Intense Knife36;15
142;iwknc36;CA0D0236;Knife36;15
143;iwknd36;CA0D0336;Knife36;15
144;iwkna37;CA0D0037;Knife37;15
145;iwknb37;CA0D0137;Intense Knife37;15
146;iwknc37;CA0D0237;Knife37;15
147;iwknd37;CA0D0337;Knife37;15
148;iwkna38;CA0D0038;Knife38;15
149;iwknb38;CA0D0138;Intense Knife38;15
150;iwknc38;CA0D0238;Knife38;15
151;iwknd38;CA0D0338;Knife38;15
152;iwkna39;CA0D0039;Knife39;15
153;iwknb39;CA0D0139;Intense Knife39;15
154;iwknc39;CA0D0239;Knife39;15
155;iwknd39;CA0D0339;Knife39;15
156;iwkna40;CA0D0040;Gun Blade;16
157;iwknb40;CA0D0140;Intense Gun Blade;16
158;iwknc40;CA0D0240;Gun Blade;16
159;iwknd40;CA0D0340;Gun Blade;16
160;iwkna41;CA0D0041;Knife41;16
161;iwknb41;CA0D0141;Intense Knife41;16
162;iwknc41;CA0D0241;Knife41;16
163;iwknd41;CA0D0341;Knife41;16
164;iwkna42;CA0D0042;Knife42;16
165;iwknb42;CA0D0142;Intense Knife42;16
166;iwknc42;CA0D0242;Knife42;16
167;iwknd42;CA0D0342;Knife42;16
168;iwkna43;CA0D0043;Knife43;16
169;iwknb43;CA0D0143;Intense Knife43;16
170;iwknc43;CA0D0243;Knife43;16
171;iwknd43;CA0D0343;Knife43;16
172;iwkna44;CA0D0044;Knife44;16
173;iwknb44;CA0D0144;Intense Knife44;16
174;iwknc44;CA0D0244;Knife44;16
175;iwknd44;CA0D0344;Knife44;16
176;iwkna45;CA0D0045;Sickle Knife;17
177;iwknb45;CA0D0145;Intense Sickle Knife;17
178;iwknc45;CA0D0245;Sickle Knife;17
179;iwknd45;CA0D0345;Sickle Knife;17
180;iwkna46;CA0D0046;Knife46;17
181;iwknb46;CA0D0146;Intense Knife46;17
182;iwknc46;CA0D0246;Knife46;17
183;iwknd46;CA0D0346;Knife46;17
184;iwkna47;CA0D0047;Knife47;17
185;iwknb47;CA0D0147;Intense Knife47;17
186;iwknc47;CA0D0247;Knife47;17
187;iwknd47;CA0D0347;Knife47;17
188;iwkna48;CA0D0048;Knife48;17
189;iwknb48;CA0D0148;Intense Knife48;17
190;iwknc48;CA0D0248;Knife48;17
191;iwknd48;CA0D0348;Knife48;17
192;iwkna49;CA0D0049;Knife49;17
193;iwknb49;CA0D0149;Intense Knife49;17
194;iwknc49;CA0D0249;Knife49;17
195;iwknd49;CA0D0349;Knife49;17
196;iwkna50;CA0D0050;Hora Knife;18
197;iwknb50;CA0D0150;Intense Hora Knife;18
198;iwknc50;CA0D0250;Hora Knife;18
199;iwknd50;CA0D0350;Hora Knife;18
200;iwswa01;D2160001;Sword;19
201;iwswb01;D2160101;Intense Sword;19
202;iwswc01;D2160201;Sword;19
203;iwswz01;D2161901;Man Eater;208
204;iwswa02;D2160002;Nova Sword;20
205;iwswb02;D2160102;Intense Nova Sword;20
206;iwswc02;D2160202;Nova Sword;20
207;iwswz02;D2161902;Sealed Man Eater;191
208;iwswa03;D2160003;Long Sword;21
209;iwswb03;D2160103;Intense Long Sword;21
210;iwswc03;D2160203;Long Sword;21
211;iwswd03;D2160303;Long Sword;21
212;iwswa04;D2160004;Sword4;21
213;iwswb04;D2160104;Intense Sword4;21
214;iwswc04;D2160204;Sword4;21
215;iwswd04;D2160304;Sword4;21
216;iwswa05;D2160005;Sword Breaker;22
217;iwswb05;D2160105;Intense Sword Breaker;22
218;iwswc05;D2160205;Sword Breaker;22
219;iwswd05;D2160305;Sword Breaker;22
220;iwswa06;D2160006;Sword6;22
221;iwswb06;D2160106;Intense Sword6;22
222;iwswc06;D2160206;Sword6;22
223;iwswd06;D2160306;Sword6;22
224;iwswa07;D2160007;Katzbalger;23
225;iwswb07;D2160107;Intense Katzbalger;23
226;iwswc07;D2160207;Katzbalger;23
227;iwswd07;D2160307;Katzbalger;23
228;iwswa08;D2160008;Sword8;23
229;iwswb08;D2160108;Intense Sword8;23
230;iwswc08;D2160208;Sword8;23
231;iwswd08;D2160308;Sword8;23
232;iwswa09;D2160009;Sword9;23
233;iwswb09;D2160109;Intense Sword9;23
234;iwswc09;D2160209;Sword9;23
235;iwswd09;D2160309;Sword9;23
236;iwswa10;D2160010;Broad Sword;24
237;iwswb10;D2160110;Intense Broad Sword;24
238;iwswc10;D2160210;Broad Sword;24
239;iwswd10;D2160310;Broad Sword;24
240;iwswa11;D2160011;Sword11;24
241;iwswb11;D2160111;Intense Sword11;24
242;iwswc11;D2160211;Sword11;24
243;iwswd11;D2160311;Sword11;24
244;iwswa12;D2160012;Valkyrie Sword;25
245;iwswb12;D2160112;Intense Valkyrie Sword;25
246;iwswc12;D2160212;Valkyrie Sword;25
247;iwswd12;D2160312;Valkyrie Sword;25
248;iwswa13;D2160013;Sword13;25
249;iwswb13;D2160113;Intense Sword13;25
250;iwswc13;D2160213;Sword13;25
251;iwswd13;D2160313;Sword13;25
252;iwswa14;D2160014;Sword14;25
253;iwswb14;D2160114;Intense Sword14;25
254;iwswc14;D2160214;Sword14;25
255;iwswd14;D2160314;Sword14;25
256;iwswa15;D2160015;Butcher Sword;26
257;iwswb15;D2160115;Intense Butcher Sword;26
258;iwswc15;D2160215;Butcher Sword;26
259;iwswd15;D2160315;Butcher Sword;26
260;iwswa16;D2160016;Sword16;26
261;iwswb16;D2160116;Intense Sword16;26
262;iwswc16;D2160216;Sword16;26
263;iwswd16;D2160316;Sword16;26
264;iwswa17;D2160017;Sword17;26
265;iwswb17;D2160117;Intense Sword17;26
266;iwswc17;D2160217;Sword17;26
267;iwswd17;D2160317;Sword17;26
268;iwswa18;D2160018;Two Hand Sword;27
269;iwswb18;D2160118;Intense Two Hand Sword;27
270;iwswc18;D2160218;Two Hand Sword;27
271;iwswd18;D2160318;Two Hand Sword;27
272;iwswa19;D2160019;Sword19;27
273;iwswb19;D2160119;Intense Sword19;27
274;iwswc19;D2160219;Sword19;27
275;iwswd19;D2160319;Sword19;27
276;iwswa20;D2160020;Zweihander;28
277;iwswb20;D2160120;Intense Zweihander;28
278;iwswc20;D2160220;Zweihander;28
279;iwswd20;D2160320;Zweihander;28
280;iwswa21;D2160021;Sword21;28
281;iwswb21;D2160121;Intense Sword21;28
282;iwswc21;D2160221;Sword21;28
283;iwswd21;D2160321;Sword21;28
284;iwswa22;D2160022;Bastard Sword;29
285;iwswb22;D2160122;Intense Bastard Sword;29
286;iwswc22;D2160222;Bastard Sword;29
287;iwswd22;D2160322;Bastard Sword;29
288;iwswa23;D2160023;Sword23;29
289;iwswb23;D2160123;Intense Sword23;29
290;iwswc23;D2160223;Sword23;29
291;iwswd23;D2160323;Sword23;29
292;iwswa24;D2160024;Sword24;29
293;iwswb24;D2160124;Intense Sword24;29
294;iwswc24;D2160224;Sword24;29
295;iwswd24;D2160324;Sword24;29
296;iwswa25;D2160025;Claymore;30
297;iwswb25;D2160125;Intense Claymore;30
298;iwswc25;D2160225;Claymore;30
299;iwswd25;D2160325;Claymore;30
300;iwswa26;D2160026;Sword26;30
301;iwswb26;D2160126;Intense Sword26;30
302;iwswc26;D2160226;Sword26;30
303;iwswd26;D2160326;Sword26;30
304;iwswa27;D2160027;Sword27;30
305;iwswb27;D2160127;Intense Sword27;30
306;iwswc27;D2160227;Sword27;30
307;iwswd27;D2160327;Sword27;30
308;iwswa28;D2160028;Big Sword Breaker;31
309;iwswb28;D2160128;Intense Big Sword Breaker;31
310;iwswc28;D2160228;Big Sword Breaker;31
311;iwswd28;D2160328;Big Sword Breaker;31
312;iwswa29;D2160029;Sword29;31
313;iwswb29;D2160129;Intense Sword29;31
314;iwswc29;D2160229;Sword29;31
315;iwswd29;D2160329;Sword29;31
316;iwswa30;D2160030;Beam Sword;32
317;iwswb30;D2160130;Intense Beam Sword;32
318;iwswc30;D2160230;Beam Sword;32
319;iwswd30;D2160330;Beam Sword;32
320;iwswa31;D2160031;Sword31;32
321;iwswb31;D2160131;Intense Sword31;32
322;iwswc31;D2160231;Sword31;32
323;iwswd31;D2160331;Sword31;32
324;iwswa32;D2160032;Sword32;32
325;iwswb32;D2160132;Intense Sword32;32
326;iwswc32;D2160232;Sword32;32
327;iwswd32;D2160332;Sword32;32
328;iwswa33;D2160033;Sword33;32
329;iwswb33;D2160133;Intense Sword33;32
330;iwswc33;D2160233;Sword33;32
331;iwswd33;D2160333;Sword33;32
332;iwswa34;D2160034;Sword34;32
333;iwswb34;D2160134;Intense Sword34;32
334;iwswc34;D2160234;Sword34;32
335;iwswd34;D2160334;Sword34;32
336;iwswa35;D2160035;Scale Sword;33
337;iwswb35;D2160135;Intense Scale Sword;33
338;iwswc35;D2160235;Scale Sword;33
339;iwswd35;D2160335;Scale Sword;33
340;iwswa36;D2160036;Sword36;33
341;iwswb36;D2160136;Intense Sword36;33
342;iwswc36;D2160236;Sword36;33
343;iwswd36;D2160336;Sword36;33
344;iwswa37;D2160037;Sword37;33
345;iwswb37;D2160137;Intense Sword37;33
346;iwswc37;D2160237;Sword37;33
347;iwswd37;D2160337;Sword37;33
348;iwswa38;D2160038;Sword38;33
349;iwswb38;D2160138;Intense Sword38;33
350;iwswc38;D2160238;Sword38;33
351;iwswd38;D2160338;Sword38;33
352;iwswa39;D2160039;Sword39;33
353;iwswb39;D2160139;Intense Sword39;33
354;iwswc39;D2160239;Sword39;33
355;iwswd39;D2160339;Sword39;33
356;iwswa40;D2160040;Estoc;34
357;iwswb40;D2160140;Intense Estoc;34
358;iwswc40;D2160240;Estoc;34
359;iwswd40;D2160340;Estoc;34
360;iwswa41;D2160041;Sword41;34
361;iwswb41;D2160141;Intense Sword41;34
362;iwswc41;D2160241;Sword41;34
363;iwswd41;D2160341;Sword41;34
364;iwswa42;D2160042;Sword42;34
365;iwswb42;D2160142;Intense Sword42;34
366;iwswc42;D2160242;Sword42;34
367;iwswd42;D2160342;Sword42;34
368;iwswa43;D2160043;Sword43;34
369;iwswb43;D2160143;Intense Sword43;34
370;iwswc43;D2160243;Sword43;34
371;iwswd43;D2160343;Sword43;34
372;iwswa44;D2160044;Sword44;34
373;iwswb44;D2160144;Intense Sword44;34
374;iwswc44;D2160244;Sword44;34
375;iwswd44;D2160344;Sword44;34
376;iwswa45;D2160045;Spadona;35
377;iwswb45;D2160145;Intense Spadona;35
378;iwswc45;D2160245;Spadona;35
379;iwswd45;D2160345;Elemental Sword;187
380;iwswa46;D2160046;Sword46;35
381;iwswb46;D2160146;Intense Sword46;35
382;iwswc46;D2160246;Sword46;35
383;iwswd46;D2160346;Sword46;35
384;iwswa47;D2160047;Sword47;35
385;iwswb47;D2160147;Intense Sword47;35
386;iwswc47;D2160247;Sword47;35
387;iwswd47;D2160347;Sword47;35
388;iwswa48;D2160048;Sword48;35
389;iwswb48;D2160148;Intense Sword48;35
390;iwswc48;D2160248;Sword48;35
391;iwswd48;D2160348;Sword48;35
392;iwswa49;D2160049;Sword49;35
393;iwswb49;D2160149;Intense Sword49;35
394;iwswc49;D2160249;Sword49;35
395;iwswd49;D2160349;Sword49;35
396;iwswa50;D2160050;Hora Sword;36
397;iwswb50;D2160150;Intense Hora Sword;36
398;iwswc50;D2160250;Hora Sword;36
399;iwswd50;D2160350;Hora Sword;36
400;iwaxa01;C0170001;Hand Axe;37
401;iwaxb01;C0170101;Intense Hand Axe;37
402;iwaxc01;C0170201;Hand Axe;37
403;iwaxd01;C0170301;Hand Axe;37
404;iwaxa02;C0170002;Broad Axe;38
405;iwaxb02;C0170102;Intense Broad Axe;38
406;iwaxc02;C0170202;Broad Axe;38
407;iwaxz02;C0171902;Armor Killer;209
408;iwaxa03;C0170003;Twin Axe;39
409;iwaxb03;C0170103;Intense Twin Axe;39
410;iwaxc03;C0170203;Twin Axe;39
411;iwaxz03;C0171903;The End;210
412;iwaxa04;C0170004;Axe4;39
413;iwaxb04;C0170104;Intense Axe4;39
414;iwaxc04;C0170204;Axe4;39
415;iwaxd04;C0170304;Axe4;39
416;iwaxa05;C0170005;Great Axe;40
417;iwaxb05;C0170105;Intense Great Axe;40
418;iwaxc05;C0170205;Great Axe;40
419;iwaxd05;C0170305;Great Axe;40
420;iwaxa06;C0170006;Axe6;40
421;iwaxb06;C0170106;Intense Axe6;40
422;iwaxc06;C0170206;Axe6;40
423;iwaxz06;C0171906;Sealed Armor Killer;192
424;iwaxa07;C0170007;Twin Great Axe;41
425;iwaxb07;C0170107;Intense Twin Great Axe;41
426;iwaxc07;C0170207;Twin Great Axe;41
427;iwaxz07;C0171907;Sealed The End;193
428;iwaxa08;C0170008;Axe8;41
429;iwaxb08;C0170108;Intense Axe8;41
430;iwaxc08;C0170208;Axe8;41
431;iwaxd08;C0170308;Axe8;41
432;iwaxa09;C0170009;Axe9;41
433;iwaxb09;C0170109;Intense Axe9;41
434;iwaxc09;C0170209;Axe9;41
435;iwaxd09;C0170309;Axe9;41
436;iwaxa10;C0170010;Butcher Axe;42
437;iwaxb10;C0170110;Intense Butcher Axe;42
438;iwaxc10;C0170210;Butcher Axe;42
439;iwaxd10;C0170310;Butcher Axe;42
440;iwaxa11;C0170011;Axe11;42
441;iwaxb11;C0170111;Intense Axe11;42
442;iwaxc11;C0170211;Axe11;42
443;iwaxd11;C0170311;Axe11;42
444;iwaxa12;C0170012;Pole Axe;43
445;iwaxb12;C0170112;Intense Pole Axe;43
446;iwaxc12;C0170212;Pole Axe;43
447;iwaxd12;C0170312;Pole Axe;43
448;iwaxa13;C0170013;Axe13;43
449;iwaxb13;C0170113;Intense Axe13;43
450;iwaxc13;C0170213;Axe13;43
451;iwaxd13;C0170313;Axe13;43
452;iwaxa14;C0170014;Axe14;43
453;iwaxb14;C0170114;Intense Axe14;43
454;iwaxc14;C0170214;Axe14;43
455;iwaxd14;C0170314;Axe14;43
456;iwaxa15;C0170015;Kraika;44
457;iwaxb15;C0170115;Intense Kraika;44
458;iwaxc15;C0170215;Kraika;44
459;iwaxd15;C0170315;Kraika;44
460;iwaxa16;C0170016;Axe16;44
461;iwaxb16;C0170116;Intense Axe16;44
462;iwaxc16;C0170216;Axe16;44
463;iwaxd16;C0170316;Axe16;44
464;iwaxa17;C0170017;Axe17;44
465;iwaxb17;C0170117;Intense Axe17;44
466;iwaxc17;C0170217;Axe17;44
467;iwaxd17;C0170317;Axe17;44
468;iwaxa18;C0170018;Beam Axe;45
469;iwaxb18;C0170118;Intense Beam Axe;45
470;iwaxc18;C0170218;Beam Axe;45
471;iwaxd18;C0170318;Beam Axe;45
472;iwaxa19;C0170019;Axe19;45
473;iwaxb19;C0170119;Intense Axe19;45
474;iwaxc19;C0170219;Axe19;45
475;iwaxd19;C0170319;Axe19;45
476;iwaxa20;C0170020;Twin Beam Axe;46
477;iwaxb20;C0170120;Intense Twin Beam Axe;46
478;iwaxc20;C0170220;Twin Beam Axe;46
479;iwaxd20;C0170320;Twin Beam Axe;46
480;iwaxa21;C0170021;Axe21;46
481;iwaxb21;C0170121;Intense Axe21;46
482;iwaxc21;C0170221;Axe21;46
483;iwaxd21;C0170321;Axe21;46
484;iwaxa22;C0170022;Two Hand Beam Axe;47
485;iwaxb22;C0170122;Intense Two Hand Beam Axe;47
486;iwaxc22;C0170222;Two Hand Beam Axe;47
487;iwaxd22;C0170322;Two Hand Beam Axe;47
488;iwaxa23;C0170023;Axe23;47
489;iwaxb23;C0170123;Intense Axe23;47
490;iwaxc23;C0170223;Axe23;47
491;iwaxd23;C0170323;Axe23;47
492;iwaxa24;C0170024;Axe24;47
493;iwaxb24;C0170124;Intense Axe24;47
494;iwaxc24;C0170224;Axe24;47
495;iwaxd24;C0170324;Axe24;47
496;iwaxa25;C0170025;Double Axe;48
497;iwaxb25;C0170125;Intense Double Axe;48
498;iwaxc25;C0170225;Double Axe;48
499;iwaxd25;C0170325;Double Axe;48
500;iwaxa26;C0170026;Axe26;48
501;iwaxb26;C0170126;Intense Axe26;48
502;iwaxc26;C0170226;Axe26;48
503;iwaxd26;C0170326;Axe26;48
504;iwaxa27;C0170027;Axe27;48
505;iwaxb27;C0170127;Intense Axe27;48
506;iwaxc27;C0170227;Axe27;48
507;iwaxd27;C0170327;Axe27;48
508;iwaxa28;C0170028;Battle Axe;49
509;iwaxb28;C0170128;Intense Battle Axe;49
510;iwaxc28;C0170228;Battle Axe;49
511;iwaxd28;C0170328;Battle Axe;49
512;iwaxa29;C0170029;Axe29;49
513;iwaxb29;C0170129;Intense Axe29;49
514;iwaxc29;C0170229;Axe29;49
515;iwaxd29;C0170329;Axe29;49
516;iwaxa30;C0170030;Battle Beam Axe;50
517;iwaxb30;C0170130;Intense Battle Beam Axe;50
518;iwaxc30;C0170230;Battle Beam Axe;50
519;iwaxd30;C0170330;Battle Beam Axe;50
520;iwaxa31;C0170031;Axe31;50
521;iwaxb31;C0170131;Intense Axe31;50
522;iwaxc31;C0170231;Axe31;50
523;iwaxd31;C0170331;Axe31;50
524;iwaxa32;C0170032;Axe32;50
525;iwaxb32;C0170132;Intense Axe32;50
526;iwaxc32;C0170232;Axe32;50
527;iwaxd32;C0170332;Axe32;50
528;iwaxa33;C0170033;Axe33;50
529;iwaxb33;C0170133;Intense Axe33;50
530;iwaxc33;C0170233;Axe33;50
531;iwaxd33;C0170333;Axe33;50
532;iwaxa34;C0170034;Axe34;50
533;iwaxb34;C0170134;Intense Axe34;50
534;iwaxc34;C0170234;Axe34;50
535;iwaxd34;C0170334;Axe34;50
536;iwaxa35;C0170035;Great Beam Axe;51
537;iwaxb35;C0170135;Intense Great Beam Axe;51
538;iwaxc35;C0170235;Great Beam Axe;51
539;iwaxd35;C0170335;Great Beam Axe;51
540;iwaxa36;C0170036;Axe36;51
541;iwaxb36;C0170136;Intense Axe36;51
542;iwaxc36;C0170236;Axe36;51
543;iwaxd36;C0170336;Axe36;51
544;iwaxa37;C0170037;Axe37;51
545;iwaxb37;C0170137;Intense Axe37;51
546;iwaxc37;C0170237;Axe37;51
547;iwaxd37;C0170337;Axe37;51
548;iwaxa38;C0170038;Axe38;51
549;iwaxb38;C0170138;Intense Axe38;51
550;iwaxc38;C0170238;Axe38;51
551;iwaxd38;C0170338;Axe38;51
552;iwaxa39;C0170039;Axe39;51
553;iwaxb39;C0170139;Intense Axe39;51
554;iwaxc39;C0170239;Axe39;51
555;iwaxd39;C0170339;Axe39;51
556;iwaxa40;C0170040;Bullova;52
557;iwaxb40;C0170140;Intense Bullova;52
558;iwaxc40;C0170240;Bullova;52
559;iwaxd40;C0170340;Bullova;52
560;iwaxa41;C0170041;Axe41;52
561;iwaxb41;C0170141;Intense Axe41;52
562;iwaxc41;C0170241;Axe41;52
563;iwaxd41;C0170341;Axe41;52
564;iwaxa42;C0170042;Axe42;52
565;iwaxb42;C0170142;Intense Axe42;52
566;iwaxc42;C0170242;Axe42;52
567;iwaxd42;C0170342;Axe42;52
568;iwaxa43;C0170043;Axe43;52
569;iwaxb43;C0170143;Intense Axe43;52
570;iwaxc43;C0170243;Axe43;52
571;iwaxd43;C0170343;Axe43;52
572;iwaxa44;C0170044;Axe44;52
573;iwaxb44;C0170144;Intense Axe44;52
574;iwaxc44;C0170244;Axe44;52
575;iwaxd44;C0170344;Axe44;52
576;iwaxa45;C0170045;Tower Axe;53
577;iwaxb45;C0170145;Intense Tower Axe;53
578;iwaxc45;C0170245;Tower Axe;53
579;iwaxd45;C0170345;Tower Axe;53
580;iwaxa46;C0170046;Axe46;53
581;iwaxb46;C0170146;Intense Axe46;53
582;iwaxc46;C0170246;Axe46;53
583;iwaxd46;C0170346;Axe46;53
584;iwaxa47;C0170047;Axe47;53
585;iwaxb47;C0170147;Intense Axe47;53
586;iwaxc47;C0170247;Axe47;53
587;iwaxd47;C0170347;Axe47;53
588;iwaxa48;C0170048;Axe48;53
589;iwaxb48;C0170148;Intense Axe48;53
590;iwaxc48;C0170248;Axe48;53
591;iwaxd48;C0170348;Axe48;53
592;iwaxa49;C0170049;Axe49;53
593;iwaxb49;C0170149;Intense Axe49;53
594;iwaxc49;C0170249;Axe49;53
595;iwaxd49;C0170349;Axe49;53
596;iwaxa50;C0170050;Hora Axe;54
597;iwaxb50;C0170150;Intense Hora Axe;54
598;iwaxc50;C0170250;Hora Axe;54
599;iwaxd50;C0170350;Hora Axe;54
600;iwmaa01;CC000001;Club;55
601;iwmab01;CC000101;Intense Club;55
602;iwmac01;CC000201;Club;55
603;iwmad01;CC000301;Club;55
604;iwmaa02;CC000002;Small Hammer;56
605;iwmab02;CC000102;Intense Small Hammer;56
606;iwmac02;CC000202;Small Hammer;56
607;iwmaz02;CC001902;Cretin Toel;211
608;iwmaa03;CC000003;Mace;57
609;iwmab03;CC000103;Intense Mace;57
610;iwmac03;CC000203;Mace;57
611;iwmaz03;CC001903;Blunt of Oblivion;212
612;iwmaa04;CC000004;Mace4;57
613;iwmab04;CC000104;Intense Mace4;57
614;iwmac04;CC000204;Mace4;57
615;iwmad04;CC000304;Mace4;57
616;iwmaa05;CC000005;Hammer;58
617;iwmab05;CC000105;Intense Hammer;58
618;iwmac05;CC000205;Hammer;58
619;iwmad05;CC000305;Hammer;58
620;iwmaa06;CC000006;Mace6;58
