Index;Server Code;Client Code;English Name;Image ID
52;iabba53;C1010053;Tera Mind AppendixD;11
53;iabba54;C1010054;Tera Mind AppendixE;11
54;iabba55;C1010055;Tera Mind AppendixF;11
55;iabba56;C1010056;Tera Mind AppendixG;11
56;iabba57;C1010057;Wind Mind AppendixA;12
57;iabba58;C1010058;Wind Mind AppendixB;12
58;iabba59;C1010059;Wind Mind AppendixC;12
59;iabba60;C1010060;Wind Mind AppendixD;12
60;iabba61;C1010061;Wind Mind AppendixE;12
61;iabba62;C1010062;Wind Mind AppendixF;12
62;iabba63;C1010063;Wind Mind AppendixG;12
63;iabba64;C1010064;Aqua Ell AppendixA;14
64;iabba65;C1010065;Aqua Ell AppendixB;14
65;iabba66;C1010066;Aqua Ell AppendixC;14
66;iabba67;C1010067;Aqua Ell AppendixD;14
67;iabba68;C1010068;Aqua Ell AppendixE;14
68;iabba69;C1010069;Aqua Ell AppendixF;14
69;iabba70;C1010070;Aqua Ell AppendixG;14
70;iabba71;C1010071;Fire Ell AppendixA;17
71;iabba72;C1010072;Fire Ell AppendixB;17
72;iabba73;C1010073;Fire Ell AppendixC;17
73;iabba74;C1010074;Fire Ell AppendixD;17
74;iabba75;C1010075;Fire Ell AppendixE;17
75;iabba76;C1010076;Fire Ell AppendixF;17
76;iabba77;C1010077;Fire Ell AppendixG;17
77;iabba78;C1010078;Elemental Parsal Appendix;17
78;iabba79;C1010079;Elemental Parsal Appendix;18
79;iabba80;C1010080;Elemental Parsal Appendix;19
80;iabba81;C1010081;Elemental Parsal Appendix;20
81;iabba82;C1010082;Elemental Parsal Appendix;17
82;iabba83;C1010083;Elemental Parsal Appendix;18
83;iabba84;C1010084;Elemental Parsal Appendix;19
84;iabba85;C1010085;Elemental Parsal Appendix;20
85;iabba86;C1010086;Elemental Spirit Appendix;17
86;iabba87;C1010087;Elemental Spirit Appendix;18
87;iabba88;C1010088;Elemental Spirit Appendix;19
88;iabba89;C1010089;Elemental Spirit Appendix;20
89;iabba90;C1010090;Elemental Spirit Appendix;17
90;iabba91;C1010091;Elemental Spirit Appendix;18
91;iabba92;C1010092;Elemental Spirit Appendix;19
92;iabba93;C1010093;Elemental Spirit Appendix;20
93;iabba94;C1010094;Elemental Mind Appendix;17
94;iabba95;C1010095;Elemental Mind Appendix;18
95;iabba96;C1010096;Elemental Mind Appendix;19
96;iabba97;C1010097;Elemental Mind Appendix;20
97;iabba98;C1010098;Elemental Mind Appendix;17
98;iabba99;C1010099;Elemental Mind Appendix;18
99;iabbb01;C1010101;Elemental Mind Appendix;19
100;iabbb02;C1010102;Elemental Mind Appendix;20
101;iabbb03;C1010103;Elemental Ell Appendix;17
102;iabbb04;C1010104;Elemental Ell Appendix;18
103;iabbb05;C1010105;Elemental Ell Appendix;19
104;iabbb06;C1010106;Elemental Ell Appendix;20
105;iabbb07;C1010107;Elemental Ell Appendix;17
106;iabbb08;C1010108;Elemental Ell Appendix;18
107;iabbb09;C1010109;Elemental Ell Appendix;19
108;iabbb10;C1010110;Elemental Ell Appendix;20
109;iabbb11;C1010111;Elemental Tomb AppendixA;17
110;iabbb12;C1010112;Elemental Tomb AppendixB;18
111;iabbb13;C1010113;Elemental Tomb AppendixC;18
112;iabbb14;C1010114;Elemental Tomb AppendixD;18
113;iabbb15;C1010115;Elemental Tomb AppendixE;19
114;iabbb16;C1010116;Elemental Tomb AppendixF;19
115;iabbb17;C1010117;Elemental Tomb AppendixG;19
116;iabpc01;C10F0201;[PC Cafe Only] Amulet;205
117;iabpc02;C10F0202;[PC Cafe Only] Amulet;206
118;iabpc03;C10F0203;[PC Cafe Only] Amulet;207
119;iabbb21;C1010121;Bellato Appendix120;0
120;iabbb22;C1010122;Bellato Appendix121;0
121;iabbb23;C1010123;Bellato Appendix122;0
122;iabbb24;C1010124;Bellato Appendix123;0
123;iabbb25;C1010125;Bellato Appendix124;0
124;iabbb26;C1010126;Bellato Appendix125;0
125;iabbb27;C1010127;Bellato Appendix126;0
126;iabbb28;C1010128;Bellato Appendix127;0
127;iabbb29;C1010129;Bellato Appendix128;0
128;iabbb30;C1010130;Bellato Appendix129;0
129;iabbb31;C1010131;Bellato Appendix130;0
130;iabbb32;C1010132;Bellato Appendix131;0
131;iabbb33;C1010133;Bellato Appendix132;0
132;iabbb34;C1010134;Bellato Appendix133;0
133;iabbb35;C1010135;Bellato Appendix134;0
134;iabbb36;C1010136;Bellato Appendix135;0
135;iabbb37;C1010137;Bellato Appendix136;0
136;iabbb38;C1010138;Bellato Appendix137;0
137;iabbb39;C1010139;Bellato Appendix138;0
138;iabbb40;C1010140;Bellato Appendix139;0
139;iabbb41;C1010141;Bellato Appendix140;0
140;iabbb42;C1010142;Bellato Appendix141;0
141;iabbb43;C1010143;Bellato Appendix142;0
142;iabbb44;C1010144;Bellato Appendix143;0
143;iabbb45;C1010145;Bellato Appendix144;0
144;iabbb46;C1010146;Bellato Appendix145;0
145;iabbb47;C1010147;Bellato Appendix146;0
146;iabbb48;C1010148;Bellato Appendix147;0
147;iabbb49;C1010149;Bellato Appendix148;0
148;iabbb50;C1010150;Bellato Appendix149;0
149;iabbb51;C1010151;Bellato Appendix150;0
150;iabbb52;C1010152;Bellato Appendix151;0
151;iabbb53;C1010153;Bellato Appendix152;0
152;iabbb54;C1010154;Bellato Appendix153;0
153;iabbb55;C1010155;Bellato Appendix154;0
154;iabbb56;C1010156;Bellato Appendix155;0
155;iabbb57;C1010157;Bellato Appendix156;0
156;iabbb58;C1010158;Bellato Appendix157;0
157;iabbb59;C1010159;Bellato Appendix158;0
158;iabbb60;C1010160;Bellato Appendix159;0
159;iabbb61;C1010161;Bellato Appendix160;0
160;iabbb62;C1010162;Bellato Appendix161;0
161;iabbb63;C1010163;Bellato Appendix162;0
162;iabbb64;C1010164;Bellato Appendix163;0
163;iabbb65;C1010165;Bellato Appendix164;0
164;iabbb66;C1010166;Bellato Appendix165;0
165;iabbb67;C1010167;Bellato Appendix166;0
166;iabbb68;C1010168;Bellato Appendix167;0
167;iabbb69;C1010169;Bellato Appendix168;0
168;iabbb70;C1010170;Bellato Appendix169;0
169;iabbb71;C1010171;Bellato Appendix170;0
170;iabbb72;C1010172;Bellato Appendix171;0
171;iabbb73;C1010173;Bellato Appendix172;0
172;iabbb74;C1010174;Bellato Appendix173;0
173;iabbb75;C1010175;Bellato Appendix174;0
174;iabbb76;C1010176;Bellato Appendix175;0
175;iabbb77;C1010177;Bellato Appendix176;0
176;iabbb78;C1010178;Bellato Appendix177;0
177;iabbb79;C1010179;Bellato Appendix178;0
178;iabbb80;C1010180;Bellato Appendix179;0
179;iabbb81;C1010181;Bellato Appendix180;0
180;iabbb82;C1010182;Bellato Appendix181;0
181;iabbb83;C1010183;Bellato Appendix182;0
182;iabbb84;C1010184;Bellato Appendix183;0
183;iabbb85;C1010185;Bellato Appendix184;0
184;iabbb86;C1010186;Bellato Appendix185;0
185;iabbb87;C1010187;Bellato Appendix186;0
186;iabbb88;C1010188;Bellato Appendix187;0
187;iabbb89;C1010189;Bellato Appendix188;0
188;iabbb90;C1010190;Bellato Appendix189;0
189;iabbb91;C1010191;Bellato Appendix190;0
190;iabbb92;C1010192;Bellato Appendix191;0
191;iabbb93;C1010193;Bellato Appendix192;0
192;iabbb94;C1010194;Bellato Appendix193;0
193;iabbb95;C1010195;Bellato Appendix194;0
194;iabbb96;C1010196;Bellato Appendix195;0
195;iabbb97;C1010197;Bellato Appendix196;0
196;iabbb98;C1010198;Bellato Appendix197;0
197;iabbb99;C1010199;Bellato Appendix198;0
198;iabbc01;C1010201;Bellato Appendix199;0
199;iabbc02;C1010202;Bellato Appendix200;0
200;iabbc03;C1010203;Bellato Appendix201;0
201;iabbc04;C1010204;Bellato Appendix202;0
202;iabbc05;C1010205;Bellato Appendix203;0
203;iabbc06;C1010206;Bellato Appendix204;0
204;iabbc07;C1010207;Bellato Appendix205;0
205;iabbc08;C1010208;Bellato Appendix206;0
206;iabbc09;C1010209;Bellato Appendix207;0
207;iabbc10;C1010210;Bellato Appendix208;0
208;iabbc11;C1010211;Bellato Appendix209;0
209;iabbc12;C1010212;Bellato Appendix210;0
210;iabbc13;C1010213;Bellato Appendix211;0
211;iabbc14;C1010214;Bellato Appendix212;0
212;iabbc15;C1010215;Bellato Appendix213;0
213;iabbc16;C1010216;Bellato Appendix214;0
214;iabbc17;C1010217;Bellato Appendix215;0
215;iabbc18;C1010218;Bellato Appendix216;0
216;iabbc19;C1010219;Bellato Appendix217;0
217;iabbc20;C1010220;Bellato Appendix218;0
218;iabbc21;C1010221;Bellato Appendix219;0
219;iabbc22;C1010222;Bellato Appendix220;0
220;iabbc23;C1010223;Bellato Appendix221;0
221;iabbc24;C1010224;Bellato Appendix222;0
222;iabbc25;C1010225;Bellato Appendix223;0
223;iabbc26;C1010226;Bellato Appendix224;0
224;iabbc27;C1010227;Bellato Appendix225;0
225;iabbc28;C1010228;Bellato Appendix226;0
226;iabbc29;C1010229;Bellato Appendix227;0
227;iabbc30;C1010230;Bellato Appendix228;0
228;iabbc31;C1010231;Bellato Appendix229;0
229;iabbc32;C1010232;Bellato Appendix230;0
230;iabbc33;C1010233;Bellato Appendix231;0
231;iabbc34;C1010234;Bellato Appendix232;0
232;iabbc35;C1010235;Bellato Appendix233;0
233;iabbc36;C1010236;Bellato Appendix234;0
234;iabbc37;C1010237;Bellato Appendix235;0
235;iabbc38;C1010238;Bellato Appendix236;0
236;iabbc39;C1010239;Bellato Appendix237;0
237;iabbc40;C1010240;Bellato Appendix238;0
238;iabbc41;C1010241;Bellato Appendix239;0
239;iabbc42;C1010242;Bellato Appendix240;0
240;iabbc43;C1010243;Bellato Appendix241;0
241;iabbc44;C1010244;Bellato Appendix242;0
242;iabbc45;C1010245;Bellato Appendix243;0
243;iabbc46;C1010246;Bellato Appendix244;0
244;iabbc47;C1010247;Bellato Appendix245;0
245;iabbc48;C1010248;Bellato Appendix246;0
246;iabbc49;C1010249;Bellato Appendix247;0
247;iabbc50;C1010250;Bellato Appendix248;0
248;iabbc51;C1010251;Bellato Appendix249;0
249;iabbc52;C1010252;Bellato Appendix250;0
250;iabbc53;C1010253;Bellato Appendix251;0
251;iabbc54;C1010254;Bellato Appendix252;0
252;iabbc55;C1010255;Bellato Appendix253;0
253;iabbc56;C1010256;Bellato Appendix254;0
254;iabbc57;C1010257;Bellato Appendix255;0
255;iabbc58;C1010258;Bellato Appendix256;0
256;iacca01;C2020001;Fire Stuff EarringA;21
257;iacca02;C2020002;Fire Stuff EarringB;21
258;iacca03;C2020003;Fire Stuff EarringC;21
259;iacca04;C2020004;Fire Stuff EarringD;21
260;iacca05;C2020005;Fire Stuff EarringE;21
261;iacca06;C2020006;Fire Stuff EarringF;21
262;iacca07;C2020007;Fire Stuff EarringG;21
263;iacca08;C2020008;Aqua Stuff EarringA;22
264;iacca09;C2020009;Aqua Stuff EarringB;22
265;iacca10;C2020010;Aqua Stuff EarringC;22
266;iacca11;C2020011;Aqua Stuff EarringD;22
267;iacca12;C2020012;Aqua Stuff EarringE;22
268;iacca13;C2020013;Aqua Stuff EarringF;22
269;iacca14;C2020014;Aqua Stuff EarringG;22
270;iacca15;C2020015;Tera Stuff EarringA;23
271;iacca16;C2020016;Tera Stuff EarringB;23
272;iacca17;C2020017;Tera Stuff EarringC;23
273;iacca18;C2020018;Tera Stuff EarringD;23
274;iacca19;C2020019;Tera Stuff EarringE;23
275;iacca20;C2020020;Tera Stuff EarringF;23
276;iacca21;C2020021;Tera Stuff EarringG;23
277;iacca22;C2020022;Wind Stuff EarringA;24
278;iacca23;C2020023;Wind Stuff EarringB;24
279;iacca24;C2020024;Wind Stuff EarringC;24
280;iacca25;C2020025;Wind Stuff EarringD;24
281;iacca26;C2020026;Wind Stuff EarringE;24
282;iacca27;C2020027;Wind Stuff EarringF;24
283;iacca28;C2020028;Wind Stuff EarringG;24
284;iacca29;C2020029;Fire Mild EarringA;25
285;iacca30;C2020030;Fire Mild EarringB;25
286;iacca31;C2020031;Fire Mild EarringC;25
287;iacca32;C2020032;Fire Mild EarringD;25
288;iacca33;C2020033;Fire Mild EarringE;25
289;iacca34;C2020034;Fire Mild EarringF;25
290;iacca35;C2020035;Fire Mild EarringG;25
291;iacca36;C2020036;Aqua Cus EarringA;30
292;iacca37;C2020037;Aqua Cus EarringB;30
293;iacca38;C2020038;Aqua Cus EarringC;30
294;iacca39;C2020039;Aqua Cus EarringD;30
295;iacca40;C2020040;Aqua Cus EarringE;30
296;iacca41;C2020041;Aqua Cus EarringF;30
297;iacca42;C2020042;Aqua Cus EarringG;30
298;iacca43;C2020043;Fire Cus EarringA;29
299;iacca44;C2020044;Fire Cus EarringB;29
300;iacca45;C2020045;Fire Cus EarringC;29
301;iacca46;C2020046;Fire Cus EarringD;29
302;iacca47;C2020047;Fire Cus EarringE;29
303;iacca48;C2020048;Fire Cus EarringF;29
304;iacca49;C2020049;Fire Cus EarringG;29
305;iacca50;C2020050;Fire Glow EarringA;37
306;iacca51;C2020051;Fire Glow EarringB;37
307;iacca52;C2020052;Fire Glow EarringC;37
308;iacca53;C2020053;Fire Glow EarringD;37
309;iacca54;C2020054;Fire Glow EarringE;37
310;iacca55;C2020055;Fire Glow EarringF;37
311;iacca56;C2020056;Fire Glow EarringG;37
312;iacca57;C2020057;Elemental Stuff Earring;37
313;iacca58;C2020058;Elemental Stuff Earring;40
314;iacca59;C2020059;Elemental Stuff Earring;39
315;iacca60;C2020060;Elemental Stuff Earring;38
316;iacca61;C2020061;Elemental Stuff Earring;37
317;iacca62;C2020062;Elemental Stuff Earring;40
318;iacca63;C2020063;Elemental Stuff Earring;39
319;iacca64;C2020064;Elemental Stuff Earring;38
320;iacca65;C2020065;Elemental Mild Earring;37
321;iacca66;C2020066;Elemental Mild Earring;40
322;iacca67;C2020067;Elemental Mild Earring;39
323;iacca68;C2020068;Elemental Mild Earring;38
324;iacca69;C2020069;Elemental Mild Earring;37
325;iacca70;C2020070;Elemental Mild Earring;40
326;iacca71;C2020071;Elemental Mild Earring;39
327;iacca72;C2020072;Elemental Mild Earring;38
328;iacca73;C2020073;Elemental Cus Earring;37
329;iacca74;C2020074;Elemental Cus Earring;40
330;iacca75;C2020075;Elemental Cus Earring;39
331;iacca76;C2020076;Elemental Cus Earring;38
332;iacca77;C2020077;Elemental Cus Earring;37
333;iacca78;C2020078;Elemental Cus Earring;40
334;iacca79;C2020079;Elemental Cus Earring;39
335;iacca80;C2020080;Elemental Cus Earring;38
336;iacca81;C2020081;Elemental Glow Earring;37
337;iacca82;C2020082;Elemental Glow Earring;40
338;iacca83;C2020083;Elemental Glow Earring;39
339;iacca84;C2020084;Elemental Glow Earring;38
340;iacca85;C2020085;Elemental Glow Earring;37
341;iacca86;C2020086;Elemental Glow Earring;40
342;iacca87;C2020087;Elemental Glow Earring;39
343;iacca88;C2020088;Elemental Glow Earring;38
344;iacca89;C2020089;Elemental Dan EarringA;37
345;iacca90;C2020090;Elemental Dan EarringB;40
346;iacca91;C2020091;Elemental Dan EarringC;39
347;iacca92;C2020092;Elemental Dan EarringD;38
348;iacca93;C2020093;Elemental Dan EarringE;37
349;iacca94;C2020094;Elemental Dan EarringF;40
350;iacca95;C2020095;Elemental Dan EarringG;39
351;iacca96;C2020096;Elemental Dan EarringH;38
352;iacca97;C2020097;Knight Walker M;146
353;iacca98;C2020098;Knight Walker R;147
354;iacca99;C2020099;Knight Walker F;148
355;iacpc01;C20F0201;[PC Cafe Only] Amulet;208
356;iacpc02;C20F0202;[PC Cafe Only] Amulet;209
357;iacpc03;C20F0203;[PC Cafe Only] Amulet;210
358;iaccb04;C2020104;Cora Earring103;0
359;iaccb05;C2020105;Cora Earring104;0
360;iaccb06;C2020106;Cora Earring105;0
361;iaccb07;C2020107;Cora Earring106;0
362;iaccb08;C2020108;Cora Earring107;0
363;iaccb09;C2020109;Cora Earring108;0
364;iaccb10;C2020110;Cora Earring109;0
365;iaccb11;C2020111;Cora Earring110;0
366;iaccb12;C2020112;Cora Earring111;0
367;iaccb13;C2020113;Cora Earring112;0
368;iaccb14;C2020114;Cora Earring113;0
369;iaccb15;C2020115;Cora Earring114;0
370;iaccb16;C2020116;Cora Earring115;0
371;iaccb17;C2020117;Cora Earring116;0
372;iaccb18;C2020118;Cora Earring117;0
373;iaccb19;C2020119;Cora Earring118;0
374;iaccb20;C2020120;Cora Earring119;0
375;iaccb21;C2020121;Cora Earring120;0
376;iaccb22;C2020122;Cora Earring121;0
377;iaccb23;C2020123;Cora Earring122;0
378;iaccb24;C2020124;Cora Earring123;0
379;iaccb25;C2020125;Cora Earring124;0
380;iaccb26;C2020126;Cora Earring125;0
381;iaccb27;C2020127;Cora Earring126;0
382;iaccb28;C2020128;Cora Earring127;0
383;iaccb29;C2020129;Cora Earring128;0
384;iaccb30;C2020130;Cora Earring129;0
385;iaccb31;C2020131;Cora Earring130;0
386;iaccb32;C2020132;Cora Earring131;0
387;iaccb33;C2020133;Cora Earring132;0
388;iaccb34;C2020134;Cora Earring133;0
389;iaccb35;C2020135;Cora Earring134;0
390;iaccb36;C2020136;Cora Earring135;0
391;iaccb37;C2020137;Cora Earring136;0
392;iaccb38;C2020138;Cora Earring137;0
393;iaccb39;C2020139;Cora Earring138;0
394;iaccb40;C2020140;Cora Earring139;0
395;iaccb41;C2020141;Cora Earring140;0
396;iaccb42;C2020142;Cora Earring141;0
397;iaccb43;C2020143;Cora Earring142;0
398;iaccb44;C2020144;Cora Earring143;0
399;iaccb45;C2020145;Cora Earring144;0
400;iaccb46;C2020146;Cora Earring145;0
401;iaccb47;C2020147;Cora Earring146;0
402;iaccb48;C2020148;Cora Earring147;0
403;iaccb49;C2020149;Cora Earring148;0
404;iaccb50;C2020150;Cora Earring149;0
405;iaccb51;C2020151;Cora Earring150;0
406;iaccb52;C2020152;Cora Earring151;0
407;iaccb53;C2020153;Cora Earring152;0
408;iaccb54;C2020154;Cora Earring153;0
409;iaccb55;C2020155;Cora Earring154;0
410;iaccb56;C2020156;Cora Earring155;0
411;iaccb57;C2020157;Cora Earring156;0
412;iaccb58;C2020158;Cora Earring157;0
413;iaccb59;C2020159;Cora Earring158;0
414;iaccb60;C2020160;Cora Earring159;0
415;iaccb61;C2020161;Cora Earring160;0
416;iaccb62;C2020162;Cora Earring161;0
417;iaccb63;C2020163;Cora Earring162;0
418;iaccb64;C2020164;Cora Earring163;0
419;iaccb65;C2020165;Cora Earring164;0
420;iaccb66;C2020166;Cora Earring165;0
421;iaccb67;C2020167;Cora Earring166;0
422;iaccb68;C2020168;Cora Earring167;0
423;iaccb69;C2020169;Cora Earring168;0
424;iaccb70;C2020170;Cora Earring169;0
425;iaccb71;C2020171;Cora Earring170;0
426;iaccb72;C2020172;Cora Earring171;0
427;iaccb73;C2020173;Cora Earring172;0
428;iaccb74;C2020174;Cora Earring173;0
429;iaccb75;C2020175;Cora Earring174;0
430;iaccb76;C2020176;Cora Earring175;0
431;iaccb77;C2020177;Cora Earring176;0
432;iaccb78;C2020178;Cora Earring177;0
433;iaccb79;C2020179;Cora Earring178;0
434;iaccb80;C2020180;Cora Earring179;0
435;iaccb81;C2020181;Cora Earring180;0
436;iaccb82;C2020182;Cora Earring181;0
437;iaccb83;C2020183;Cora Earring182;0
438;iaccb84;C2020184;Cora Earring183;0
439;iaccb85;C2020185;Cora Earring184;0
440;iaccb86;C2020186;Cora Earring185;0
441;iaccb87;C2020187;Cora Earring186;0
442;iaccb88;C2020188;Cora Earring187;0
443;iaccb89;C2020189;Cora Earring188;0
444;iaccb90;C2020190;Cora Earring189;0
445;iaccb91;C2020191;Cora Earring190;0
446;iaccb92;C2020192;Cora Earring191;0
447;iaccb93;C2020193;Cora Earring192;0
448;iaccb94;C2020194;Cora Earring193;0
449;iaccb95;C2020195;Cora Earring194;0
450;iaccb96;C2020196;Cora Earring195;0
451;iaccb97;C2020197;Cora Earring196;0
452;iaccb98;C2020198;Cora Earring197;0
453;iaccb99;C2020199;Cora Earring198;0
454;iaccc01;C2020201;Cora Earring199;0
455;iaccc02;C2020202;Cora Earring200;0
456;iaccc03;C2020203;Cora Earring201;0
457;iaccc04;C2020204;Cora Earring202;0
458;iaccc05;C2020205;Cora Earring203;0
459;iaccc06;C2020206;Cora Earring204;0
460;iaccc07;C2020207;Cora Earring205;0
461;iaccc08;C2020208;Cora Earring206;0
462;iaccc09;C2020209;Cora Earring207;0
463;iaccc10;C2020210;Cora Earring208;0
464;iaccc11;C2020211;Cora Earring209;0
465;iaccc12;C2020212;Cora Earring210;0
466;iaccc13;C2020213;Cora Earring211;0
467;iaccc14;C2020214;Cora Earring212;0
468;iaccc15;C2020215;Cora Earring213;0
469;iaccc16;C2020216;Cora Earring214;0
470;iaccc17;C2020217;Cora Earring215;0
471;iaccc18;C2020218;Cora Earring216;0
472;iaccc19;C2020219;Cora Earring217;0
473;iaccc20;C2020220;Cora Earring218;0
474;iaccc21;C2020221;Cora Earring219;0
475;iaccc22;C2020222;Cora Earring220;0
476;iaccc23;C2020223;Cora Earring221;0
477;iaccc24;C2020224;Cora Earring222;0
478;iaccc25;C2020225;Cora Earring223;0
479;iaccc26;C2020226;Cora Earring224;0
480;iaccc27;C2020227;Cora Earring225;0
481;iaccc28;C2020228;Cora Earring226;0
482;iaccc29;C2020229;Cora Earring227;0
483;iaccc30;C2020230;Cora Earring228;0
484;iaccc31;C2020231;Cora Earring229;0
485;iaccc32;C2020232;Cora Earring230;0
486;iaccc33;C2020233;Cora Earring231;0
487;iaccc34;C2020234;Cora Earring232;0
488;iaccc35;C2020235;Cora Earring233;0
489;iaccc36;C2020236;Cora Earring234;0
490;iaccc37;C2020237;Cora Earring235;0
491;iaccc38;C2020238;Cora Earring236;0
492;iaccc39;C2020239;Cora Earring237;0
493;iaccc40;C2020240;Cora Earring238;0
494;iaccc41;C2020241;Cora Earring239;0
495;iaccc42;C2020242;Cora Earring240;0
496;iaccc43;C2020243;Cora Earring241;0
497;iaccc44;C2020244;Cora Earring242;0
498;iaccc45;C2020245;Cora Earring243;0
499;iaccc46;C2020246;Cora Earring244;0
500;iaccc47;C2020247;Cora Earring245;0
501;iaccc48;C2020248;Cora Earring246;0
502;iaccc49;C2020249;Cora Earring247;0
503;iaccc50;C2020250;Cora Earring248;0
504;iaccc51;C2020251;Cora Earring249;0
505;iaccc52;C2020252;Cora Earring250;0
506;iaccc53;C2020253;Cora Earring251;0
507;iaccc54;C2020254;Cora Earring252;0
508;iaccc55;C2020255;Cora Earring253;0
509;iaccc56;C2020256;Cora Earring254;0
510;iaccc57;C2020257;Cora Earring255;0
511;iaccc58;C2020258;Cora Earring256;0
512;iaaaa01;C0000001;Fire Normal HeadsetA;41
513;iaaaa02;C0000002;Fire Normal HeadsetB;41
514;iaaaa03;C0000003;Fire Normal HeadsetC;41
515;iaaaa04;C0000004;Fire Normal HeadsetD;41
516;iaaaa05;C0000005;Fire Normal HeadsetE;41
517;iaaaa06;C0000006;Fire Normal HeadsetF;41
518;iaaaa07;C0000007;Fire Normal HeadsetG;41
519;iaaaa08;C0000008;Aqua Normal HeadsetA;42
520;iaaaa09;C0000009;Aqua Normal HeadsetB;42
521;iaaaa10;C0000010;Aqua Normal HeadsetC;42
522;iaaaa11;C0000011;Aqua Normal HeadsetD;42
523;iaaaa12;C0000012;Aqua Normal HeadsetE;42
524;iaaaa13;C0000013;Aqua Normal HeadsetF;42
525;iaaaa14;C0000014;Aqua Normal HeadsetG;42
526;iaaaa15;C0000015;Tera Normal HeadsetA;43
527;iaaaa16;C0000016;Tera Normal HeadsetB;43
528;iaaaa17;C0000017;Tera Normal HeadsetC;43
529;iaaaa18;C0000018;Tera Normal HeadsetD;43
530;iaaaa19;C0000019;Tera Normal HeadsetE;43
531;iaaaa20;C0000020;Tera Normal HeadsetF;43
532;iaaaa21;C0000021;Tera Normal HeadsetG;43
533;iaaaa22;C0000022;Wind Normal HeadsetA;44
534;iaaaa23;C0000023;Wind Normal HeadsetB;44
535;iaaaa24;C0000024;Wind Normal HeadsetC;44
536;iaaaa25;C0000025;Wind Normal HeadsetD;44
537;iaaaa26;C0000026;Wind Normal HeadsetE;44
538;iaaaa27;C0000027;Wind Normal HeadsetF;44
539;iaaaa28;C0000028;Wind Normal HeadsetG;44
540;iaaaa29;C0000029;Fire Double HeadsetA;45
541;iaaaa30;C0000030;Fire Double HeadsetB;45
542;iaaaa31;C0000031;Fire Double HeadsetC;45
543;iaaaa32;C0000032;Fire Double HeadsetD;45
544;iaaaa33;C0000033;Fire Double HeadsetE;45
545;iaaaa34;C0000034;Fire Double HeadsetF;45
546;iaaaa35;C0000035;Fire Double HeadsetG;45
547;iaaaa36;C0000036;Fire Pliant HeadsetA;45
548;iaaaa37;C0000037;Fire Pliant HeadsetB;45
549;iaaaa38;C0000038;Fire Pliant HeadsetC;45
550;iaaaa39;C0000039;Fire Pliant HeadsetD;45
