Index;Server Code;Client Code;English Name;Image ID
171;ihbrd07;C1110307;Clos None;23
172;ihbra10;C1110010;Hard Clos None;24
173;ihbrb10;C1110110;Intense Hard Clos None;24
174;ihbrc10;C1110210;Hard Clos None;24
175;ihbrd10;C1110310;Hard Clos None;24
176;ihbra13;C1110013;Coles Leather Cap;25
177;ihbrb13;C1110113;Intense Coles Leather Cap;25
178;ihbrc13;C1110213;Coles Leather Cap;25
179;ihbrd13;C1110313;Coles Leather Cap;25
180;ihbra16;C1110016;Soft Leather Cap;26
181;ihbrb16;C1110116;Intense Soft Leather Cap;26
182;ihbrc16;C1110216;Soft Leather Cap;26
183;ihbrd16;C1110316;Soft Leather Cap;26
184;ihbra19;C1110019;Chip Lease Cap;27
185;ihbrb19;C1110119;Intense Chip Lease Cap;27
186;ihbrc19;C1110219;Chip Lease Cap;27
187;ihbrd19;C1110319;Chip Lease Cap;27
188;ihbra21;C1110021;Hora Cap;28
189;ihbrb21;C1110121;Intense Hora Cap;28
190;ihbrc21;C1110221;Hora Cap;28
191;ihbrd21;C1110321;Hora Cap;28
192;ihbra23;C1110023;Hersk Cap;29
193;ihbrb23;C1110123;Intense Hersk Cap;29
194;ihbrc23;C1110223;Hersk Cap;29
195;ihbrd23;C1110323;Hersk Cap;29
196;ihbra25;C1110025;Hard Hersk Cap;30
197;ihbrb25;C1110125;Intense Hard Hersk Cap;30
198;ihbrc25;C1110225;Hard Hersk Cap;30
199;ihbrd25;C1110325;Hard Hersk Cap;30
200;ihbra27;C1110027;Low Rapid Cap;31
201;ihbrb27;C1110127;Intense Low Rapid Cap;31
202;ihbrc27;C1110227;Low Rapid Cap;31
203;ihbrd27;C1110327;Low Rapid Cap;31
204;ihbra29;C1110029;Rapid Cap;32
205;ihbrb29;C1110129;Intense Rapid Cap;32
206;ihbrc29;C1110229;Rapid Cap;32
207;ihbrd29;C1110329;Rapid Cap;32
208;ihbra31;C1110031;Rust Spring HeadGear;33
209;ihbrb31;C1110131;Intense Rust Spring HeadGear;33
210;ihbrc31;C1110231;Rust Spring HeadGear;33
211;ihbrd31;C1110331;Rust Spring HeadGear;33
212;ihbra33;C1110033;Spring HeadGear;34
213;ihbrb33;C1110133;Intense Spring HeadGear;34
214;ihbrc33;C1110233;Spring HeadGear;34
215;ihbrd33;C1110333;Spring HeadGear;34
216;ihbra35;C1110035;Hunter HeadGear;35
217;ihbrb35;C1110135;Intense Hunter HeadGear;35
218;ihbrc35;C1110235;Hunter HeadGear;35
219;ihbrd35;C1110335;Hunter HeadGear;35
220;ihbra37;C1110037;Chief Hunter HeadGear;36
221;ihbrb37;C1110137;Intense Chief Hunter HeadGear;36
222;ihbrc37;C1110237;Chief Hunter HeadGear;36
223;ihbrd37;C1110337;Chief Hunter HeadGear;36
224;ihbra39;C1110039;Tiny Ell HeadGear;37
225;ihbrb39;C1110139;Intense Tiny Ell HeadGear;37
226;ihbrc39;C1110239;Tiny Ell HeadGear;37
227;ihbrd39;C1110339;Tiny Ell HeadGear;37
228;ihbra41;C1110041;Ell HeadGear;38
229;ihbrb41;C1110141;Intense Ell HeadGear;38
230;ihbrc41;C1110241;Ell HeadGear;38
231;ihbrd41;C1110341;Ell HeadGear;38
232;ihbra43;C1110043;Feather HeadGear;39
233;ihbrb43;C1110143;Intense Feather HeadGear;39
234;ihbrc43;C1110243;Feather HeadGear;39
235;ihbrd43;C1110343;Feather HeadGear;39
236;ihbra45;C1110045;Dragon Feather HeadGear;40
237;ihbrb45;C1110145;Intense Dragon Feather HeadGear;40
238;ihbrc45;C1110245;Dragon Feather HeadGear;200
239;ihbrd45;C1110345;Bellato Union's Shout HeadGear;201
240;ihbra47;C1110047;Small Hora HeadGear;41
241;ihbrb47;C1110147;Intense Small Hora HeadGear;41
242;ihbrc47;C1110247;Small Hora HeadGear;41
243;ihbrd47;C1110347;Small Hora HeadGear;41
244;ihbra50;C1110050;Lease HeadGear;42
245;ihbrb50;C1110150;Intense Lease HeadGear;42
246;ihbrc50;C1110250;Palmas Head Protector<R-type>;191
247;ihbrd50;C1110350;Lease HeadGear;42
248;ihbfa04;C1050004;Normal Training None;43
249;ihbfb04;C1050104;Intense Normal Training None;43
250;ihbfc04;C1050204;Normal Training None;192
251;ihbfd04;C1050304;Normal Training None;192
252;ihbfa07;C1050007;Linen None;44
253;ihbfb07;C1050107;Intense Linen None;44
254;ihbfc07;C1050207;Linen None;192
255;ihbfd07;C1050307;Linen None;44
256;ihbfa10;C1050010;Field Linen None;45
257;ihbfb10;C1050110;Intense Field Linen None;45
258;ihbfc10;C1050210;Field Linen None;45
259;ihbfd10;C1050310;Field Linen None;45
260;ihbfa13;C1050013;Silk Cap;46
261;ihbfb13;C1050113;Intense Silk Cap;46
262;ihbfc13;C1050213;Silk Cap;46
263;ihbfd13;C1050313;Silk Cap;46
264;ihbfa16;C1050016;Hora Silk Cap;47
265;ihbfb16;C1050116;Intense Hora Silk Cap;47
266;ihbfc16;C1050216;Hora Silk Cap;47
267;ihbfd16;C1050316;Hora Silk Cap;47
268;ihbfa19;C1050019;Supple Leather Cap;48
269;ihbfb19;C1050119;Intense Supple Leather Cap;48
270;ihbfc19;C1050219;Supple Leather Cap;48
271;ihbfd19;C1050319;Supple Leather Cap;48
272;ihbfa21;C1050021;Studded Leather Cap;49
273;ihbfb21;C1050121;Intense Studded Leather Cap;49
274;ihbfc21;C1050221;Studded Leather Cap;49
275;ihbfd21;C1050321;Studded Leather Cap;49
276;ihbfa23;C1050023;Long Spirit Cap;50
277;ihbfb23;C1050123;Intense Long Spirit Cap;50
278;ihbfc23;C1050223;Long Spirit Cap;50
279;ihbfd23;C1050323;Long Spirit Cap;50
280;ihbfa25;C1050025;Spirit Cap;51
281;ihbfb25;C1050125;Intense Spirit Cap;51
282;ihbfc25;C1050225;Spirit Cap;51
283;ihbfd25;C1050325;Spirit Cap;51
284;ihbfa27;C1050027;BattleMage Cap;52
285;ihbfb27;C1050127;Intense BattleMage Cap;52
286;ihbfc27;C1050227;BattleMage Cap;52
287;ihbfd27;C1050327;BattleMage Cap;52
288;ihbfa29;C1050029;Mage Cap;53
289;ihbfb29;C1050129;Intense Mage Cap;53
290;ihbfc29;C1050229;Mage Cap;53
291;ihbfd29;C1050329;Mage Cap;53
292;ihbfa31;C1050031;Priest HeadTie;54
293;ihbfb31;C1050131;Intense Priest HeadTie;54
294;ihbfc31;C1050231;Priest HeadTie;54
295;ihbfd31;C1050331;Priest HeadTie;54
296;ihbfa33;C1050033;Mind HeadTie;55
297;ihbfb33;C1050133;Intense Mind HeadTie;55
298;ihbfc33;C1050233;Mind HeadTie;55
299;ihbfd33;C1050333;Mind HeadTie;55
300;ihbfa35;C1050035;WarPriest HeadTie;56
301;ihbfb35;C1050135;Intense WarPriest HeadTie;56
302;ihbfc35;C1050235;WarPriest HeadTie;56
303;ihbfd35;C1050335;WarPriest HeadTie;56
304;ihbfa37;C1050037;Field WarPriest HeadTie;57
305;ihbfb37;C1050137;Intense Field WarPriest HeadTie;57
306;ihbfc37;C1050237;Field WarPriest HeadTie;57
307;ihbfd37;C1050337;Field WarPriest HeadTie;57
308;ihbfa39;C1050039;Battle HeadTie;58
309;ihbfb39;C1050139;Intense Battle HeadTie;58
310;ihbfc39;C1050239;Battle HeadTie;58
311;ihbfd39;C1050339;Battle HeadTie;58
312;ihbfa41;C1050041;Bless Amice;59
313;ihbfb41;C1050141;Intense Bless Amice;59
314;ihbfc41;C1050241;Bless Amice;59
315;ihbfd41;C1050341;Bless Amice;59
316;ihbfa43;C1050043;Simple Baal Amice;60
317;ihbfb43;C1050143;Intense Simple Baal Amice;60
318;ihbfc43;C1050243;Simple Baal Amice;60
319;ihbfd43;C1050343;Simple Baal Amice;60
320;ihbfa45;C1050045;Baal Amice;61
321;ihbfb45;C1050145;Intense Baal Amice;61
322;ihbfc45;C1050245;Baal Amice;200
323;ihbfd45;C1050345;Bellato Union's Shout Amice;201
324;ihbfa47;C1050047;Noble Amice;62
325;ihbfb47;C1050147;Intense Noble Amice;62
326;ihbfc47;C1050247;Noble Amice;62
327;ihbfd47;C1050347;Noble Amice;62
328;ihbfa50;C1050050;NobleHora Amice;63
329;ihbfb50;C1050150;Intense NobleHora Amice;63
330;ihbfc50;C1050250;Palmas Head Protector<F-type>;192
331;ihbfd50;C1050350;NobleHora Amice;63
332;ihcwa04;C2160004;Training Smock Cap;64
333;ihcwb04;C2160104;Intense Training Smock Cap;64
334;ihcwc04;C2160204;Training Smock Cap;193
335;ihcwd04;C2160304;Training Smock Cap;193
336;ihcwa07;C2160007;Smock Cap;65
337;ihcwb07;C2160107;Intense Smock Cap;65
338;ihcwc07;C2160207;Smock Cap;193
339;ihcwd07;C2160307;Smock Cap;65
340;ihcwa10;C2160010;Warrior Smock Cap;66
341;ihcwb10;C2160110;Intense Warrior Smock Cap;66
342;ihcwc10;C2160210;Warrior Smock Cap;66
343;ihcwd10;C2160310;Warrior Smock Cap;66
344;ihcwa13;C2160013;Rust Cordovan Circlet;67
345;ihcwb13;C2160113;Intense Rust Cordovan Circlet;67
346;ihcwc13;C2160213;Rust Cordovan Circlet;67
347;ihcwd13;C2160313;Rust Cordovan Circlet;67
348;ihcwa16;C2160016;Cordovan Circlet;68
349;ihcwb16;C2160116;Intense Cordovan Circlet;68
350;ihcwc16;C2160216;Cordovan Circlet;68
351;ihcwd16;C2160316;Cordovan Circlet;68
352;ihcwa19;C2160019;Mid Glow Circlet;69
353;ihcwb19;C2160119;Intense Mid Glow Circlet;69
354;ihcwc19;C2160219;Mid Glow Circlet;69
355;ihcwd19;C2160319;Mid Glow Circlet;69
356;ihcwa21;C2160021;Glow Helmet;70
357;ihcwb21;C2160121;Intense Glow Helmet;70
358;ihcwc21;C2160221;Glow Helmet;70
359;ihcwd21;C2160321;Glow Helmet;70
360;ihcwa23;C2160023;Coil Helmet;71
361;ihcwb23;C2160123;Intense Coil Helmet;71
362;ihcwc23;C2160223;Coil Helmet;71
363;ihcwd23;C2160323;Coil Helmet;71
364;ihcwa25;C2160025;Mild Coil Helmet;72
365;ihcwb25;C2160125;Intense Mild Coil Helmet;72
366;ihcwc25;C2160225;Mild Coil Helmet;72
367;ihcwd25;C2160325;Mild Coil Helmet;72
368;ihcwa27;C2160027;Dark Helmet;73
369;ihcwb27;C2160127;Intense Dark Helmet;73
370;ihcwc27;C2160227;Dark Helmet;73
371;ihcwd27;C2160327;Dark Helmet;73
372;ihcwa29;C2160029;Cora Dark Helmet;74
373;ihcwb29;C2160129;Intense Cora Dark Helmet;74
374;ihcwc29;C2160229;Cora Dark Helmet;74
375;ihcwd29;C2160329;Cora Dark Helmet;74
376;ihcwa31;C2160031;Small Cus HeadGear;75
377;ihcwb31;C2160131;Intense Small Cus HeadGear;75
378;ihcwc31;C2160231;Small Cus HeadGear;75
379;ihcwd31;C2160331;Small Cus HeadGear;75
380;ihcwa33;C2160033;Cus HeadGear;76
381;ihcwb33;C2160133;Intense Cus HeadGear;76
382;ihcwc33;C2160233;Cus HeadGear;76
383;ihcwd33;C2160333;Cus HeadGear;76
384;ihcwa35;C2160035;Small Bone HeadGear;77
385;ihcwb35;C2160135;Intense Small Bone HeadGear;77
386;ihcwc35;C2160235;Small Bone HeadGear;77
387;ihcwd35;C2160335;Small Bone HeadGear;77
388;ihcwa37;C2160037;Hora HeadGear;78
389;ihcwb37;C2160137;Intense Hora HeadGear;78
390;ihcwc37;C2160237;Hora HeadGear;78
391;ihcwd37;C2160337;Hora HeadGear;78
392;ihcwa39;C2160039;Odinz Ra HeadGear;79
393;ihcwb39;C2160139;Intense Odinz Ra HeadGear;79
394;ihcwc39;C2160239;Odinz Ra HeadGear;79
395;ihcwd39;C2160339;Odinz Ra HeadGear;79
396;ihcwa41;C2160041;Odinz FullHelm;80
397;ihcwb41;C2160141;Intense Odinz FullHelm;80
398;ihcwc40;C2160240;Normal Uniform Headgear<GuildMasterOnly>;202
399;ihcwd40;C2160340;Normal Uniform Headgear<ArchonOnly>;202
400;ihcwa43;C2160043;Rogue FullHelm;81
401;ihcwb43;C2160143;Intense Rogue FullHelm;81
402;ihcwc43;C2160243;Rogue FullHelm;81
403;ihcwd43;C2160343;Rogue FullHelm;81
404;ihcwa45;C2160045;Large Rogue FullHelm;82
405;ihcwb45;C2160145;Intense Large Rogue FullHelm;82
406;ihcwc45;C2160245;Symbol of Leader FullHelm;203
407;ihcwd45;C2160345;Representative of Decem FullHelm;204
408;ihcwa47;C2160047;JMHora FullHelm;83
409;ihcwb47;C2160147;Intense JMHora FullHelm;83
410;ihcwc47;C2160247;JMHora FullHelm;83
411;ihcwd47;C2160347;JMHora FullHelm;83
412;ihcwa50;C2160050;Bone FullHelm;84
413;ihcwb50;C2160150;Intense Bone FullHelm;84
414;ihcwc50;C2160250;KnightWalker FaceGuard<M-type>;193
415;ihcwd50;C2160350;Bone FullHelm;84
416;ihcra04;C2110004;Light Training Shift None;85
417;ihcrb04;C2110104;Intense Light Training Shift None;85
418;ihcrc04;C2110204;Light Training Shift None;194
419;ihcrd04;C2110304;Light Training Shift None;194
420;ihcra07;C2110007;Shift None;86
421;ihcrb07;C2110107;Intense Shift None;86
422;ihcrc07;C2110207;Shift None;194
423;ihcrd07;C2110307;Shift None;86
424;ihcra10;C2110010;High Shift None;87
425;ihcrb10;C2110110;Intense High Shift None;87
426;ihcrc10;C2110210;High Shift None;87
427;ihcrd10;C2110310;High Shift None;87
428;ihcra13;C2110013;Raiment Cap;88
429;ihcrb13;C2110113;Intense Raiment Cap;88
430;ihcrc13;C2110213;Raiment Cap;88
431;ihcrd13;C2110313;Raiment Cap;88
432;ihcra16;C2110016;Hora Ranger Cap;89
433;ihcrb16;C2110116;Intense Hora Ranger Cap;89
434;ihcrc16;C2110216;Hora Ranger Cap;89
435;ihcrd16;C2110316;Hora Ranger Cap;89
436;ihcra19;C2110019;Clout Cap;90
437;ihcrb19;C2110119;Intense Clout Cap;90
438;ihcrc19;C2110219;Clout Cap;90
439;ihcrd19;C2110319;Clout Cap;90
440;ihcra21;C2110021;Ether Clout Cap;91
441;ihcrb21;C2110121;Intense Ether Clout Cap;91
442;ihcrc21;C2110221;Ether Clout Cap;91
443;ihcrd21;C2110321;Ether Clout Cap;91
444;ihcra23;C2110023;Rust Iron Cap;92
445;ihcrb23;C2110123;Intense Rust Iron Cap;92
446;ihcrc23;C2110223;Rust Iron Cap;92
447;ihcrd23;C2110323;Rust Iron Cap;92
448;ihcra25;C2110025;Iron Cap;93
449;ihcrb25;C2110125;Intense Iron Cap;93
450;ihcrc25;C2110225;Iron Cap;93
451;ihcrd25;C2110325;Iron Cap;93
452;ihcra27;C2110027;Rust Ager Cap;94
453;ihcrb27;C2110127;Intense Rust Ager Cap;94
454;ihcrc27;C2110227;Rust Ager Cap;94
455;ihcrd27;C2110327;Rust Ager Cap;94
456;ihcra29;C2110029;Ager Cap;95
457;ihcrb29;C2110129;Intense Ager Cap;95
458;ihcrc29;C2110229;Ager Cap;95
459;ihcrd29;C2110329;Ager Cap;95
460;ihcra31;C2110031;Redeemer HeadGear;96
461;ihcrb31;C2110131;Intense Redeemer HeadGear;96
462;ihcrc31;C2110231;Redeemer HeadGear;96
463;ihcrd31;C2110331;Redeemer HeadGear;96
464;ihcra33;C2110033;Redeemer Mine HeadGear;97
465;ihcrb33;C2110133;Intense Redeemer Mine HeadGear;97
466;ihcrc33;C2110233;Redeemer Mine HeadGear;97
467;ihcrd33;C2110333;Redeemer Mine HeadGear;97
468;ihcra35;C2110035;Crude Hazard HeadGear;98
469;ihcrb35;C2110135;Intense Crude Hazard HeadGear;98
470;ihcrc35;C2110235;Crude Hazard HeadGear;98
471;ihcrd35;C2110335;Crude Hazard HeadGear;98
472;ihcra37;C2110037;Hazard HeadGear;99
473;ihcrb37;C2110137;Intense Hazard HeadGear;99
474;ihcrc37;C2110237;Hazard HeadGear;99
475;ihcrd37;C2110337;Hazard HeadGear;99
476;ihcra39;C2110039;Limit Glow HeadGear;100
477;ihcrb39;C2110139;Intense Limit Glow HeadGear;100
478;ihcrc39;C2110239;Limit Glow HeadGear;100
479;ihcrd39;C2110339;Limit Glow HeadGear;100
480;ihcra41;C2110041;Glow HeadGear;101
481;ihcrb41;C2110141;Intense Glow HeadGear;101
482;ihcrc41;C2110241;Glow HeadGear;101
483;ihcrd41;C2110341;Glow HeadGear;101
484;ihcra43;C2110043;Velocity HeadGear;102
485;ihcrb43;C2110143;Intense Velocity HeadGear;102
486;ihcrc43;C2110243;Velocity HeadGear;102
487;ihcrd43;C2110343;Velocity HeadGear;102
488;ihcra45;C2110045;Top Velocity HeadGear;103
489;ihcrb45;C2110145;Intense Top Velocity HeadGear;103
490;ihcrc45;C2110245;Top Velocity HeadGear;203
491;ihcrd45;C2110345;Representative of Decem HeadGear;204
492;ihcra47;C2110047;Ranger HeadGear;104
493;ihcrb47;C2110147;Intense Ranger HeadGear;104
494;ihcrc47;C2110247;Ranger HeadGear;104
495;ihcrd47;C2110347;Ranger HeadGear;104
496;ihcra50;C2110050;Azl Raiment HeadGear;105
497;ihcrb50;C2110150;Intense Azl Raiment HeadGear;105
498;ihcrc50;C2110250;KnightWalker FaceGuard<R-type>;194
499;ihcrd50;C2110350;Azl Raiment HeadGear;105
500;ihcfa04;C2050004;Normal Training Schmitt None;106
501;ihcfb04;C2050104;Intense Normal Training Schmitt None;106
502;ihcfc04;C2050204;Normal Training Schmitt None;195
503;ihcfd04;C2050304;Normal Training Schmitt None;195
504;ihcfa07;C2050007;Schmitt None;107
505;ihcfb07;C2050107;Intense Schmitt None;107
506;ihcfc07;C2050207;Schmitt None;195
507;ihcfd07;C2050307;Schmitt None;107
508;ihcfa10;C2050010;Senior Schmitt None;108
509;ihcfb10;C2050110;Intense Senior Schmitt None;108
510;ihcfc10;C2050210;Senior Schmitt None;108
511;ihcfd10;C2050310;Senior Schmitt None;108
512;ihcfa13;C2050013;Banel Stuff Cap;109
513;ihcfb13;C2050113;Intense Banel Stuff Cap;109
514;ihcfc13;C2050213;Banel Stuff Cap;109
515;ihcfd13;C2050313;Banel Stuff Cap;109
516;ihcfa16;C2050016;Stuff Cap;110
517;ihcfb16;C2050116;Intense Stuff Cap;110
518;ihcfc16;C2050216;Stuff Cap;110
